Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")) AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 628

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Samadi, P.","3",,,,,,,"CNS Neuroscience And Therapeutics","1","Lung Cancer","27","Yakın Doğu Üniversitesi","4",,,,,,,,
,,,,"Santos, R.D.","3",,,,,,,"Canadian Journal Of Infectious Diseases And Medical Microbiology","1","Male","27","University of South Florida, Tampa","4",,,,,,,,
,,,,"Sedighian, H.","3",,,,,,,"Cancer Biotherapy And Radiopharmaceuticals","1","Remdesivir","27","Universidade de São Paulo","4",,,,,,,,
,,,,"Shabani, M.","3",,,,,,,"Cancer Medicine","1","Avelumab","26","Islamic Azad University, Mashhad Branch","4",,,,,,,,
,,,,"Shamekh, A.","3",,,,,,,"Cancer Reports","1","Cancer Patient","26","Cairo University","4",,,,,,,,
,,,,"Sheykhhasan, M.","3",,,,,,,"Cancers","1","Immunosuppressive Treatment","26","School of Medicine, Arak University of Medical Sciences","4",,,,,,,,
,,,,"Shoari, A.","3",,,,,,,"Cardiovascular And Hematological Disorders Drug Targets","1","Nanomedicine","26","Shahed University","4",,,,,,,,
,,,,"Shokri, F.","3",,,,,,,"Cardiovascular Drugs And Therapy","1","Paclitaxel","26","Razi Hospital","4",,,,,,,,
,,,,"Sholeh, M.","3",,,,,,,"Cell Death Disease","1","Progression Free Survival","26","Monash University Malaysia","4",,,,,,,,
,,,,"Somi, M.H.","3",,,,,,,"Cell Journal","1","Aptamer","25","University of Virginia","4",,,,,,,,
,,,,"Tabarzad, M.","3",,,,,,,"Clinical And Translational Oncology","1","B7-H1 Antigen","25","Tyumen State Medical University","4",,,,,,,,
,,,,"Verdi, J.","3",,,,,,,"Clinical Biochemistry","1","Binding Affinity","25","Chulabhorn Royal Academy","4",,,,,,,,
,,,,"Yazdi, M.H.","3",,,,,,,"Clinical Immunology","1","Cancer Resistance","25","Shiraz University","4",,,,,,,,
,,,,"Yousefi, B.","3",,,,,,,"Clinical Lipidology","1","Clinical Feature","25","University of Southern California","4",,,,,,,,
,,,,"Zali, M.R.","3",,,,,,,"Clinical Medicine And Research","1","Clinical Outcome","25","Stanford University School of Medicine","4",,,,,,,,
,,,,"Zian, Z.","3",,,,,,,"Clinical Reviews In Bone And Mineral Metabolism","1","Cytokine Release","25","University of South Florida Health","4",,,,,,,,
,,,,"Abdolghaffari, A.H.","2",,,,,,,"Clinical Therapeutics","1","Disease Severity","25","University of Western Australia, School of Medicine and Pharmacology","4",,,,,,,,
,,,,"Abdullahi, H.","2",,,,,,,"Contact Dermatitis","1","Gamma Interferon","25","Islamic Azad University, Central Tehran Branch","4",,,,,,,,
