Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")))"


Number of results : 420401

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Chatenoud, L.","124",,,,,,,"Cancer Letters","481","Treatment Duration","10267","Università degli Studi di Genova","1073","Novartis Pharmaceuticals Corporation","292","Sierra Leone","15",,,,
,,,,"Gelboin, H.V.","124",,,,,,,"Cell","478","Cell Differentiation","10185","Universitätsklinikum Hamburg-Eppendorf","1071","Research to Prevent Blindness","290","Azerbaijan","14",,,,
,,,,"Maio, M.","124",,,,,,,"Journal Of Neurochemistry","477","Binding Affinity","10082","Institute of Science Tokyo","1067","Fondation pour la Recherche Médicale","289","Kyrgyzstan","14",,,,
,,,,"Storb, R.","124",,,,,,,"Nature Biotechnology","476","Drug Therapy","9998","Consiglio Nazionale delle Ricerche","1060","Takeda Pharmaceuticals U.S.A.","289","Saint Kitts and Nevis","14",,,,
,,,,"Tobinai, K.","124",,,,,,,"European Journal Of Haematology","472","Immunofluorescence","9958","University of Florida","1054","Priority Academic Program Development of Jiangsu Higher Education Institutions","285","Monaco","12",,,,
,,,,"Wijdenes, J.","124",,,,,,,"International Journal Of Oncology","462","Breast Neoplasms","9917","Hôpital Universitaire Pitié Salpêtrière","1053","Astellas Pharma US","283","Trinidad and Tobago","12",,,,
,,,,"Xia, N.","124",,,,,,,"Journal Of Neuroscience","462","Nausea","9843","The University of Queensland","1044","Ministerio de Ciencia e Innovación","276","Myanmar","11",,,,
,,,,"Bast, R.C.","123",,,,,,,"Veterinary Microbiology","461","Fluorescent Antibody Technique","9839","Yeshiva University","1036","Fonds Wetenschappelijk Onderzoek","275","Guinea","10",,,,
,,,,"Foon, K.A.","123",,,,,,,"Developmental Biology","455","Molecular Weight","9825","Sanofi S.A.","1032","National Basic Research Program of China (973 Program)","270","Liechtenstein","10",,,,
,,,,"Hancock, W.W.","123",,,,,,,"Clinical Rheumatology","454","Cancer Combination Chemotherapy","9822","Fudan University","1030","National Multiple Sclerosis Society","267","Montenegro","10",,,,
,,,,"Ward, A.B.","123",,,,,,,"Methods In Enzymology","454","Time Factors","9772","UniversitatsSpital Zurich","1029","Indian Council of Medical Research","261","Central African Republic","8",,,,
,,,,"Fabbrocini, G.","122",,,,,,,"Clinica Chimica Acta","449","Blood And Hemopoietic System","9738","Università degli Studi di Padova","1021","NIH Office of the Director","261","Kiribati","8",,,,
,,,,"Klareskog, L.","122",,,,,,,"Thrombosis Research","447","Recombinant Proteins","9734","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","1020","Consejo Nacional de Ciencia y Tecnología","254","Barbados","7",,,,
,,,,"Chatal, J.F.","121",,,,,,,"Kidney International","446","Multicenter Study","9729","Charles University","1012","Kyowa Hakko Kirin","254","French Polynesia","7",,,,
,,,,"Cunningham, D.","121",,,,,,,"Hepatology","445","Mortality","9695","Universität Zürich","1010","University of California","253","Laos","7",,,,
,,,,"Granger, D.N.","121",,,,,,,"Future Oncology","442","Neutralizing Antibody","9658","Hôpital Necker Enfants Malades","1009","Russian Foundation for Basic Research","252","Martinique","7",,,,
,,,,"Carrasquillo, J.A.","120",,,,,,,"Immunobiology","441","Sensitivity And Specificity","9576","Kyushu University","1008","Janssen Research and Development","249","Mauritius","7",,,,
,,,,"Reck, M.","120",,,,,,,"Journal Of Neuroscience Research","440","Antibody Production","9561","Uppsala Universitet","1007","Centers for Disease Control and Prevention","247","Reunion","7",,,,
,,,,"Katinger, H.","119",,,,,,,"Nature Medicine","437","Immunization","9559","Massachusetts Institute of Technology","1006","National Major Science and Technology Projects of China","242","Togo","7",,,,
,,,,"Weissman, I.L.","119",,,,,,,"Molecular Pharmaceutics","435","Dose Response","9533","Rockefeller University","999","Russian Science Foundation","242","Afghanistan","6",,,,
,,,,"Dummer, R.","118",,,,,,,"Acta Neuropathologica","433","Cohort Analysis","9524","City of Hope National Med Center","996","Takeda Science Foundation","242","Benin","6",,,,
,,,,"Undefined","2337",,,,,,,"Undefined","10","Clinical Feature","9501","Eberhard Karls Universität Tübingen","989","Undefined","284072","Undefined","17099",,,,
