Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor""))"


Number of results : 23945

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Bachmann, M.","39",,,,,,,"Theranostics","32","Cell Differentiation","1162","Howard Hughes Medical Institute","102","Natural Science Foundation of Hubei Province","50",,,,,,
,,,,"Bishop, M.R.","39",,,,,,,"Translational Oncology","32","CD28 Antigen","1159","Tianjin Medical University","102","Science and Technology Department of Sichuan Province","49",,,,,,
,,,,"Champlin, R.E.","39",,,,,,,"Mabs","31","Tumor Volume","1146","Taussig Cancer Center","102","Cancerfonden","48",,,,,,
,,,,"Hill, J.A.","39",,,,,,,"Transfusion","31","Human Tissue","1145","Huntsman Cancer Institute","102","U.S. Food and Drug Administration","48",,,,,,
,,,,"Powell, D.J.","39",,,,,,,"Cancer Cell International","30","Gene Therapy","1139","Centre Hospitalier Universitaire Vaudois","101","Innovative Medicines Initiative","47",,,,,,
,,,,"Pule, M.","39",,,,,,,"Cancer Science","30","Chronic Lymphatic Leukemia","1134","Columbia University Irving Medical Center","101","Conquer Cancer Foundation","46",,,,,,
,,,,"Scholler, J.","39",,,,,,,"Journal Of Cellular And Molecular Medicine","30","Malignant Neoplasm","1133","Universitätsklinikum Erlangen","101","Damon Runyon Cancer Research Foundation","46",,,,,,
,,,,"Sidana, S.","39",,,,,,,"Journal Of Immunology Research","30","Solid Malignant Neoplasm","1133","Chaim Sheba Medical Center Israel","100","American Society of Clinical Oncology","45",,,,,,
,,,,"Stroncek, D.F.","39",,,,,,,"Zhongguo Shi Yan Xue Ye Xue Za Zhi","30","Retrospective Study","1129","Nanjing Medical University","100","H2020 Excellent Science","44",,,,,,
,,,,"Zhang, Y.","39",,,,,,,"Biomaterials","29","Doxorubicin","1097","Institut de Cancerologie Gustave Roussy","100","Russian Science Foundation","44",,,,,,
,,,,"Zhu, X.","39",,,,,,,"Cell Reports","29","Cell Engineering","1095","University of South Florida, Tampa","99","H2020 Marie Skłodowska-Curie Actions","43",,,,,,
,,,,"Chen, L.","38",,,,,,,"Chinese Journal Of Clinical Oncology","29","Ipilimumab","1090","Oregon Health &amp; Science University","99","Hyundai Hope On Wheels","43",,,,,,
,,,,"Cohen, A.D.","38",,,,,,,"Current Opinion In Oncology","29","Case Report","1078","Central South University","99","NIH Clinical Center","43",,,,,,
,,,,"Jagannath, S.","38",,,,,,,"Current Research In Translational Medicine","29","B Cell Maturation Antigen","1074","Sun Yat-Sen University","99","Baylor College of Medicine","42",,,,,,
,,,,"Krenciute, G.","38",,,,,,,"Journal Of Clinical Hematology","29","Cancer","1069","Medical University of South Carolina","99","Jazz Pharmaceuticals","42",,,,,,
,,,,"Maloney, D.G.","38",,,,,,,"Medical Oncology","29","CD3 Antigen","1067","Guangzhou Medical University","97","TG Therapeutics","42",,,,,,
,,,,"Riedell, P.A.","38",,,,,,,"Biopharm International","28","Genetic Engineering","1064","IRCCS Azienda Ospedaliero-Universitaria di Bologna","96","Eli Lilly and Company","41",,,,,,
,,,,"Rossig, C.","38",,,,,,,"Cell Stem Cell","28","Transplantation","1056","The University of Alabama at Birmingham","96","Elitenetzwerk Bayern","41",,,,,,
,,,,"Abramson, J.S.","37",,,,,,,"International Journal Of Cancer","28","Gene Editing","1054","Duke University School of Medicine","95","Ministry of Health -Singapore","41",,,,,,
,,,,"Arndt, C.","37",,,,,,,"Medicine United States","28","Cell Expansion","1051","University of Pittsburgh","95","Israel Science Foundation","40",,,,,,
,,,,"Undefined","244",,,,,,,"Trends In Immunology","28","Immunohistochemistry","1039","Clínica Universidad de Navarra","95","Undefined","10498",,,,,,
