Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")) AND AFFILCOUNTRY(Iran))"


Number of results : 2328

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Bagheri, N.","7",,,,,,,"Reports Of Biochemistry And Molecular Biology","4","Metastasis","73","Rheumatology Research Center","11","All-India Institute of Medical Sciences","1",,,,,,
,,,,"Bahrami-Samani, A.","7",,,,,,,"Shiraz E Medical Journal","4","Natural Killer Cell","73","Pharmaceutical Sciences Research Center PSRC","11","American Association for the Study of Liver Diseases","1",,,,,,
,,,,"Bakherad, H.","7",,,,,,,"Urology Journal","4","Immunoassay","72","Transplant Research Center SUMS","11","American Brain Foundation","1",,,,,,
,,,,"Bozorgmehr, M.","7",,,,,,,"Vaccines For Cancer Immunotherapy An Evidence Based Review On Current Status And Future Perspectives","4","Breast Tumor","71","Hematology and Oncology Research Center","11","American Heart Association","1",,,,,,
,,,,"Dinarvand, R.","7",,,,,,,"Veterinary Research Forum","4","Child","71","Shiraz HIV/AIDS Research Center SUMS","11","Amirkabir University of Technology","1",,,,,,
,,,,"Eyvazi, S.","7",,,,,,,"Virology Journal","4","Corticosteroid","71","Malek Ashtar University of Technology","10","Arak University of Medical Sciences","1",,,,,,
,,,,"Falavarjani, K.G.","7",,,,,,,"Acta Tropica","3","Disease Severity","71","Dana-Farber Cancer Institute","10","Australian Research Council","1",,,,,,
,,,,"Ferns, G.A.","7",,,,,,,"African Journal Of Biotechnology","3","Multiple Sclerosis","71","Islamic Azad University, North Tehran Branch","10","Bacha Khan University","1",,,,,,
,,,,"Ghaderi, H.","7",,,,,,,"Annals Of Diagnostic Pathology","3","Receptor, ErbB-2","71","Razi Hospital","10","Basic Energy Sciences","1",,,,,,
,,,,"Golchin, M.","7",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","3","Vaccination","71","The University of Sydney","10","Bay Area Lyme Foundation","1",,,,,,
,,,,"Hemmat, N.","7",,,,,,,"Archives Of Dermatological Research","3","Blood","70","University of Southern California","10","Bayer","1",,,,,,
,,,,"Hosseini, H.","7",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","3","Histopathology","70","University of California, San Diego","10","Biogen","1",,,,,,
,,,,"Kardar, G.A.","7",,,,,,,"BMC Infectious Diseases","3","Immune Checkpoint Inhibitor","70","Yasuj University of Medical Sciences","10","Biological and Environmental Research","1",,,,,,
,,,,"Kashanian, S.","7",,,,,,,"Biochemical And Biophysical Research Communications","3","Cancer Chemotherapy","69","Urmia University Faculty of Veterinary Medicine","10","Biotechnology and Biological Sciences Research Council","1",,,,,,
,,,,"Kouchakzadeh, H.","7",,,,,,,"Bioimpacts","3","Isolation And Purification","69","Maragheh University of Medical Sciences","10","Bu Ali Sina University","1",,,,,,
,,,,"Larijani, B.","7",,,,,,,"Biomaterials","3","Protein Function","69","Dezful University of Medical Sciences","10","Cancer Institute of the Islamic Republic of Iran","1",,,,,,
,,,,"Madani, R.","7",,,,,,,"Biotechnology Journal","3","Cell Survival","68","Research Center for Molecular","10","Cancer Research Society","1",,,,,,
,,,,"Mirzaei, H.","7",,,,,,,"Biotechnology Letters","3","Gamma Interferon","68","IUMS Oncopathology Research Center","10","Cardiff University","1",,,,,,
,,,,"Moradi-Kalbolandi, S.","7",,,,,,,"Cancer And Metastasis Reviews","3","Tumor Antigen","68","Pharmaceutical Analysis Research Center","10","Centro de Investigación Biomédica en Red sobre Enfermedades Neurodegenerativas","1",,,,,,
,,,,"Movassaghpour, A.A.","7",,,,,,,"Cell Biology International","3","Clinical Trial (topic)","67","Universal Scientific Education and Research Network USERN","9","Charité – Universitätsmedizin Berlin","1",,,,,,
,,,,"Nematollahi, L.","7",,,,,,,"Cell Communication And Signaling","3","Vaccine","67","Johns Hopkins University School of Medicine","9","China Postdoctoral Science Foundation","1",,,,,,
,,,,"Pourmand, M.R.","7",,,,,,,"Cellular And Molecular Life Sciences","3","MTT Assay","66","School of Medicine GUMS","9","China Scholarship Council","1",,,,,,
,,,,"Rahimi-Jamnani, F.","7",,,,,,,"Chemical Biology And Drug Design","3","Malignant Neoplasm","66","Iranian Ministry of Health and Medical Education","9","Chinese Academy of Medical Sciences","1",,,,,,
,,,,"Rashidi, M.R.","7",,,,,,,"Clinical Immunology","3","Nuclear Magnetic Resonance Imaging","66","Imam Reza Hospital","9","Undefined","1554",,,,,,
