Scopus refine results values

"Your query : (PUBYEAR > 1 AND AFFILCOUNTRY(Iran) AND DOCTYPE(re) AND ( LIMIT-TO ( SUBJAREA,""MEDI"" ) OR LIMIT-TO ( SUBJAREA,""BIOC"" ) OR LIMIT-TO ( SUBJAREA,""IMMU"" ) OR LIMIT-TO ( SUBJAREA,""PHAR"" ) OR LIMIT-TO ( SUBJAREA,""AGRI"" ) OR LIMIT-TO ( SUBJAREA,""NEUR"" ) ) )"


Number of results : 39270

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Sahraian, M.A.","62",,,,,,,"Iranian Journal Of Pharmaceutical Research","51","Depression","824","University of Zabol","215","American Heart Association","21","Congo","5",,,,
,,,,"Sarrafzadegan, N.","62",,,,,,,"Journal Of Gastrointestinal Cancer","51","Multiple Sclerosis","812","Institute For Future Studies in Health, Kerman University of Medical Sciences","215","Department of Science and Technology, Ministry of Science and Technology, India","21","Mongolia","5",,,,
,,,,"Sureda, A.","62",,,,,,,"Archives Of Academic Emergency Medicine","50","Clinical Outcome","803","Research Center for Pharmaceutical Nanotechnology","215","Khalkhal University of Medical Sciences","21","Rwanda","5",,,,
,,,,"Abdolghaffari, A.H.","61",,,,,,,"Advances In Nutrition","49","Preferred Reporting Items For Systematic Reviews And Meta-Analyses","803","Shahid Chamran University of Ahvaz","211","National Institute for Health Research","21","Botswana","4",,,,
,,,,"Mohammadi, H.","61",,,,,,,"Biomolecules","49","Immunoglobulin Enhancer Binding Protein","797","Islamic Azad University, Tabriz Branch","210","Pfizer","21","Cote d'Ivoire","4",,,,
,,,,"Soleimani, M.","61",,,,,,,"Biotechnology Advances","49","Antiinfective Agent","795","Tabriz University of Medical Science, Aging Research Institute","210","University of Isfahan","21","Fiji","4",,,,
,,,,"Ejtahed, H.S.","60",,,,,,,"Frontiers In Endocrinology","49","Mesenchymal Stem Cell","790","School of Medicine","208","Bushehr University of Medical Sciences","20","Moldova","4",,,,
,,,,"Ghavami, S.","60",,,,,,,"International Journal Of Pediatrics","49","Cancer Chemotherapy","786","School of Medicine, Birjand University of Medical Sciences","206","Ministero dell’Istruzione, dell’Università e della Ricerca","20","Myanmar","4",,,,
,,,,"Reiter, R.J.","60",,,,,,,"Obesity Surgery","49","Lung Cancer","770","Massachusetts General Hospital","206","Ministry of Education","20","Saint Kitts and Nevis","4",,,,
,,,,"Abdi, F.","59",,,,,,,"Oxidative Medicine And Cellular Longevity","49","Dietary Supplement","769","Faculty of Nutrition and Food Sciences","206","Ministério da Ciência, Tecnologia e Ensino Superior","20","Antigua and Barbuda","3",,,,
,,,,"Aschner, M.","59",,,,,,,"Tissue And Cell","49","Cancer Immunotherapy","765","Shaheed Rajaie Cardiovascular Medical and Research Center","204","National Institute of Environmental Health Sciences","20","Belize","3",,,,
,,,,"Assadpour, E.","59",,,,,,,"Basic And Clinical Neuroscience","48","Down Regulation","761","Infectious and Tropical Diseases Research Center","204","National Institute on Aging","20","Gabon","3",,,,
,,,,"Baghbanzadeh, A.","59",,,,,,,"Biomedicines","48","Prostate Cancer","757","National Institute for Genetic Engineering and Biotechnology Iran","203","Neyshabur University of Medical Sciences","20","Laos","3",,,,
,,,,"Bjørklund, G.","59",,,,,,,"European Journal Of Medical Research","48","Major Clinical Study","742","Brighton and Sussex Medical School","203","Ophthalmic Research Center, Shahid Beheshti University of Medical Sciences","20","Libya","3",,,,
,,,,"Najafi, S.","59",,,,,,,"Iranian Journal Of Blood And Cancer","48","Cell Migration","741","Sabzevar University of Medical Sciences","199","Russian Foundation for Basic Research","20","Libyan Arab Jamahiriya","3",,,,
,,,,"Omidi, Y.","59",,,,,,,"Journal Of Translational Medicine","48","Dietary Supplements","738","Maragheh University of Medical Sciences","196","Shiraz Transplant Research Center, Shiraz University of Medical Sciences","20","Madagascar","3",,,,
,,,,"Zarezadeh, M.","59",,,,,,,"Nutrients","48","Cytotoxicity","736","School of Health Management and Information Sciences","195","U.S. Department of Agriculture","20","Maldives","3",,,,
,,,,"Eslami, M.","58",,,,,,,"World S Poultry Science Journal","48","Data Extraction","729","Stem Cell Technology Research Center","194","Vice Chancellor for Research and Technology, Kerman University of Medical Sciences","20","Namibia","3",,,,
,,,,"Rezapour, A.","58",,,,,,,"Advanced Biomedical Research","47","Innate Immunity","729","Digestive Diseases Research Institute","194","Chiang Mai University","19","Angola","2",,,,
,,,,"Ghasemi, A.","57",,,,,,,"Current Drug Discovery Technologies","47","Glucose","728","Razi Vaccine &amp; Serum Research Institute, Iran","192","National Center for Advancing Translational Sciences","19","Anguilla","2",,,,
,,,,"Mehraeen, E.","57",,,,,,,"Journal Of Cellular And Molecular Anesthesia","47","Tumor Marker","718","Nutrition and Endocrine Research Center","191","National Foundation of Elites","19","Cape Verde","2",,,,
,,,,"Milajerdi, A.","57",,,,,,,"Journal Of Cellular Biochemistry","47","Drug Resistance","717","IUMS Skull Base Research Center","191","Iranian Council of Stem Cell Research and Technology","18","Central African Republic","2",,,,
,,,,"Ostadrahimi, A.","57",,,,,,,"Journal Of Critical Reviews","47","Biocompatibility","716","Monash University","187","Ministry of Science and Technology, Taiwan","18","Dominican Republic","2",,,,
,,,,"Ramezani, M.","57",,,,,,,"Pharmaceutical Sciences","47","Neuroprotection","715","Isfahan University of Technology","185","Cognitive Sciences and Technologies Council","17","Federated States of Micronesia","2",,,,
,,,,"Sanaie, S.","57",,,,,,,"Stem Cell Reviews And Reports","47","Cancer Cell","703","Health Policy Research Center","183","Jahrom University of Medical Sciences","17","Guam","2",,,,
,,,,"Askari, V.R.","56",,,,,,,"International Journal For Vitamin And Nutrition Research","46","Stomach Cancer","703","University of Johannesburg","182","National Institute for Health and Care Research","17","Seychelles","2",,,,
,,,,"Quhal, F.","56",,,,,,,"International Journal Of Fertility And Sterility","46","Embase","702","Jahrom University of Medical Sciences","182","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","17","Togo","2",,,,
,,,,"Savardashtaki, A.","56",,,,,,,"Nutrition And Cancer","46","Pharmacology","696","SBUMS Proteomics Research Center","181","Qatar National Research Fund","17","Aruba","1",,,,
,,,,"Zarghami, N.","56",,,,,,,"Journal Of Cellular And Molecular Medicine","45","Glucose Blood Level","694","Pharmaceutical Sciences Research Center PSRC","181","Sabzevar University of Medical Sciences","17","Bahamas","1",,,,
,,,,"Undefined","1",,,,,,,"Ageing Research Reviews","44","Diagnostic Imaging","690","School of Nutrition and Food Sciences","181","Undefined","27810","Djibouti","1",,,,
