Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""NK therap*"") OR TITLE-ABS-KEY(""Natural Killer Cel*"") OR TITLE-ABS-KEY(""Killer Cells, Natural"")) AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 585

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Mohammadi, H.","3",,,,,,,"European Journal Of Inflammation","1","Hematologic Malignancy","31","Bushehr University of Medical Sciences","4",,,,,,,,
,,,,"Mortaz, E.","3",,,,,,,"Excli Journal","1","Nivolumab","31","Monash University","4",,,,,,,,
,,,,"Mousavi, S.A.","3",,,,,,,"Experimental Hematology","1","Reactive Oxygen Metabolite","31","Azarbaijan Shahid Madani University","4",,,,,,,,
,,,,"Nabi-Afjadi, M.","3",,,,,,,"Expert Opinion On Investigational Drugs","1","Cancer Prognosis","30","Ludwig-Maximilians-Universität München","4",,,,,,,,
,,,,"Negahdari, B.","3",,,,,,,"Expert Opinion On Therapeutic Patents","1","Immunoregulation","30","The University of Queensland","4",,,,,,,,
,,,,"Parhizkar, F.","3",,,,,,,"Expert Review Of Anticancer Therapy","1","Interleukin 1","30","Griffith University","4",,,,,,,,
,,,,"Pezeshki, S.M.S.","3",,,,,,,"Expert Review Of Gastroenterology And Hepatology","1","Overall Survival","30","School of Pharmacy, Zanjan University of Medical Sciences ZUMS","4",,,,,,,,
,,,,"Pourbagheri-Sigaroodi, A.","3",,,,,,,"Expert Review Of Hematology","1","Phase 2 Clinical Trial (topic)","30","Isfahan Cardiovascular Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Rafatpanah, H.","3",,,,,,,"Expert Review Of Neurotherapeutics","1","Clinical Trial (topic)","29","Shahroud University of Medical Sciences","4",,,,,,,,
,,,,"Rahbarizadeh, F.","3",,,,,,,"Food Reviews International","1","Cytokine Storm","29","Avicenna Research Institute","4",,,,,,,,
,,,,"Sabetkam, S.","3",,,,,,,"Frontiers In Cellular Neuroscience","1","Drug Efficacy","29","Zabol University of Medical Sciences","4",,,,,,,,
,,,,"Saeedi, H.","3",,,,,,,"Frontiers In Genetics","1","Epithelial Mesenchymal Transition","29","Bam University of Medical Sciences","4",,,,,,,,
,,,,"Safarzadeh Kozani, P.","3",,,,,,,"Fundamental And Clinical Pharmacology","1","Glioblastoma","29","SBUMS Pediatric Congenital Hematologic Disorders Research Center","4",,,,,,,,
,,,,"Saghazadeh, A.","3",,,,,,,"Future Virology","1","Immune Evasion","29","SBUMS Proteomics Research Center","4",,,,,,,,
,,,,"Saleh, M.","3",,,,,,,"Gastroenterology And Hepatology From Bed To Bench","1","Immunopathogenesis","29","Neuroscience Institute “Neurorehabilitation“","4",,,,,,,,
,,,,"Salehi, E.","3",,,,,,,"Gene","1","Natural Killer T Cell","29","Transplant Research Center SUMS","4",,,,,,,,
,,,,"Salmaninejad, A.","3",,,,,,,"Genes And Diseases","1","Pathophysiology","29","Autoimmune Diseases Research Center SUMS","4",,,,,,,,
,,,,"Sanaie, S.","3",,,,,,,"Genes And Nutrition","1","T Lymphocyte Activation","29","Applied Physiology Research Center, Isfahan UMS","4",,,,,,,,
