Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Cancer Vaccin*"") AND DOCTYPE(re))"


Number of results : 9165

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Homma, S.","9",,,,,,,"Human Gene Therapy","13","Therapy","490","Radboud Institute for Molecular Life Sciences","26","Australian Research Council","10",,,,,,
,,,,"Inogés, S.","9",,,,,,,"Immunology And Cell Biology","13","BCG Vaccine","487","Vrije Universiteit Brussel","26","Burroughs Wellcome Fund","10",,,,,,
,,,,"June, C.H.","9",,,,,,,"Journal Of Biomedical Science","13","Kidney Carcinoma","481","University of Wisconsin-Madison","26","Department of Science and Technology of Hubei Province","10",,,,,,
,,,,"Jäger, D.","9",,,,,,,"Urologe Ausgabe A","13","Cancer Prevention","479","School of Medicine","26","Fonds De La Recherche Scientifique - FNRS","10",,,,,,
,,,,"Keilholz, U.","9",,,,,,,"Annual Review Of Immunology","12","Antibodies, Monoclonal","477","UCL Cancer Institute","26","Horizon 2020","10",,,,,,
,,,,"Kieber-Emmons, T.","9",,,,,,,"Cancer Biology And Therapy","12","Cancer Prognosis","476","Université Catholique de Louvain","25","KWF Kankerbestrijding","10",,,,,,
,,,,"Liu, B.","9",,,,,,,"Cancer Control","12","Epidermal Growth Factor Receptor 2","474","San Raffaele Scientific Institute","25","Ministry of Education","10",,,,,,
,,,,"Nakatsura, T.","9",,,,,,,"Current Opinion In Biotechnology","12","Gene Expression","472","City of Hope National Med Center","25","National Institute of Arthritis and Musculoskeletal and Skin Diseases","10",,,,,,
,,,,"Odunsi, K.","9",,,,,,,"Cytokine And Growth Factor Reviews","12","Drug Tolerability","469","BCM Center for Cell and Gene Therapy","25","National Institute on Aging","10",,,,,,
,,,,"Pardoll, D.M.","9",,,,,,,"Jnccn Journal Of The National Comprehensive Cancer Network","12","Monotherapy","465","University of Florida","25","Natural Science Foundation of Hubei Province","10",,,,,,
,,,,"Pilla, L.","9",,,,,,,"Journal Of Clinical Medicine","12","Randomized Controlled Trial (topic)","465","Keck School of Medicine of USC","25","Office of Extramural Research, National Institutes of Health","10",,,,,,
,,,,"Smyth, M.J.","9",,,,,,,"Pharmacological Research","12","Cytotoxicity","463","Sun Yat-Sen University","25","Office of Research Infrastructure Programs, National Institutes of Health","10",,,,,,
,,,,"Storkus, W.J.","9",,,,,,,"Seminars In Immunopathology","12","Uterine Cervix Cancer","461","The Cima Universidad de Navarra","25","Biotechnology and Biological Sciences Research Council","9",,,,,,
,,,,"Tsang, K.Y.","9",,,,,,,"Therapeutic Advances In Medical Oncology","12","Humoral Immunity","460","Sylvester Comprehensive Cancer Center","24","Canadian Cancer Society","9",,,,,,
,,,,"Wang, R.F.","9",,,,,,,"Trends In Biotechnology","12","Immunological Adjuvant","460","University of Maryland School of Medicine","24","Cancerfonden","9",,,,,,
,,,,"Weiner, D.B.","9",,,,,,,"Annals Of Translational Medicine","11","Non Small Cell Lung Cancer","454","Gentofte Hospital","24","EMD Serono","9",,,,,,
,,,,"Aurisicchio, L.","8",,,,,,,"Annual Review Of Medicine","11","Immune Checkpoint Inhibitors","449","USC Norris Comprehensive Cancer Center","24","Fondation ARC pour la Recherche sur le Cancer","9",,,,,,
,,,,"Bartlett, D.L.","8",,,,,,,"Best Practice And Research Clinical Haematology","11","Cytokine Production","444","Erasmus MC","24","Herlev Hospital","9",,,,,,
,,,,"Undefined","24",,,,,,,"Biomaterials","11","Liver Cell Carcinoma","442","Universiteit Gent","24","Undefined","5317",,,,,,
