Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""NK therap*"") OR TITLE-ABS-KEY(""Natural Killer Cel*"") OR TITLE-ABS-KEY(""Killer Cells, Natural"")) AND AFFILCOUNTRY(Iran) AND DOCTYPE(ar))"


Number of results : 503

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Beigmohammadi, F.","3",,,,,,,"Current Gene Therapy","1","Gene Expression Regulation","21","Universitätsklinikum Hamburg-Eppendorf","3","Leukaemia and Lymphoma Research","1",,,,,,
,,,,"Biglari, A.","3",,,,,,,"Current HIV Research","1","HLA Antigen Class 1","21","CNRS Centre National de la Recherche Scientifique","3","Ludwig-Maximilians-Universität München","1",,,,,,
,,,,"Bozorgmehr, M.","3",,,,,,,"Current Immunology Reviews","1","Immunoglobulin M","21","BC​ Children​'​​s Hospital","3","Major Projects of Special Development Funds in Zhangjiang National Independent Innovation Demonstration Zone, Shanghai","1",,,,,,
,,,,"Bradley, B.A.","3",,,,,,,"Current Issues In Molecular Biology","1","Interleukin 15","21","University of Manitoba","3","Medical Research Council","1",,,,,,
,,,,"Béziat, V.","3",,,,,,,"Current Medicinal Chemistry","1","Leukocyte Count","21","Namazi Hospital","3","Medizinische Fakultät der Albert-Ludwigs-Universität Freiburg","1",,,,,,
,,,,"Cobat, A.","3",,,,,,,"Current Microbiology","1","Natural Killer Cell Mediated Cytotoxicity","21","King's College London","3","Ministerio de Ciencia e Innovación","1",,,,,,
,,,,"Delavari, S.","3",,,,,,,"Current Rheumatology Reviews","1","Risk Factor","21","Imam Reza Hospital","3","Ministerio de Ciencia, Tecnología e Innovación","1",,,,,,
,,,,"Ehl, S.","3",,,,,,,"Current Women S Health Reviews","1","Tumor Volume","21","School of Medicine","3","Ministry of Health","1",,,,,,
,,,,"Esmaeilzadeh, H.","3",,,,,,,"Cytometry Part A","1","Breast Neoplasms","20","Göteborgs Universitet","3","Ministry of Science and Technology of the People's Republic of China","1",,,,,,
,,,,"Farahzadi, R.","3",,,,,,,"Drug Research","1","Cell Therapy","20","Southmead Hospital Bristol","3","NIHR Biomedical Research Centre, Royal Marsden NHS Foundation Trust/Institute of Cancer Research","1",,,,,,
,,,,"Farhadi, E.","3",,,,,,,"Endocrine","1","Th17 Cell","20","University of Toronto","3","National Institute for Genetic Engineering and Biotechnology","1",,,,,,
,,,,"Fathi, E.","3",,,,,,,"European Annals Of Allergy And Clinical Immunology","1","Treatment Outcome","20","National Institute of Allergy and Infectious Diseases NIAID","3","National Institute of Biomedical Imaging and Bioengineering","1",,,,,,
,,,,"Ghaebi, M.","3",,,,,,,"European Journal Of Cell Biology","1","Cancer Patient","19","St Vincent's Clinic","3","National Institute of Dental and Craniofacial Research","1",,,,,,
,,,,"Ghanei, M.","3",,,,,,,"Experimental Dermatology","1","Disease Severity","19","Iranian Research Institute for Fundamental Sciences","3","National Institute of General Medical Sciences","1",,,,,,
,,,,"Gharagozloo, M.","3",,,,,,,"Expert Review Of Clinical Immunology","1","Immunosuppressive Treatment","19","Razi Hospital","3","National Institute of Neurological Disorders and Stroke","1",,,,,,
,,,,"Gharehbaghian, A.","3",,,,,,,"Frontiers In Cell And Developmental Biology","1","Infant","19","Hacettepe Üniversitesi","3","National Postdoctoral Program for Innovative Talents","1",,,,,,
,,,,"Ghazanfari, H.","3",,,,,,,"Frontiers In Medicine","1","Interleukin 17","19","University of Bristol","3","Undefined","252",,,,,,
