Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""NK therap*"") OR TITLE-ABS-KEY(""Natural Killer Cel*"") OR TITLE-ABS-KEY(""Killer Cells, Natural"")) AND DOCTYPE(ar))"


Number of results : 75673

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Semenzato, G.","53",,,,,,,"Mediators Of Inflammation","85","Mononuclear Cell","3005","The Ohio State University Comprehensive Cancer Center","240","National Basic Research Program of China (973 Program)","91","Lesotho","2",,,,
,,,,"Ullrich, E.","53",,,,,,,"Oncology Reports","84","Macrophages","2988","Peking University","240","National Human Genome Research Institute","91","Liechtenstein","2",,,,
,,,,"Bensussan, A.","52",,,,,,,"Frontiers In Endocrinology","83","Gene Expression Profiling","2957","Rockefeller University","240","Stiftelsen för Strategisk Forskning","88","Myanmar","2",,,,
,,,,"Bloom, E.T.","52",,,,,,,"Natural Immunity","83","Adaptive Immunity","2924","Universitätsklinikum und Medizinische Fakultät Tübingen","237","H2020 Marie Skłodowska-Curie Actions","87","Nicaragua","2",,,,
,,,,"Reyburn, H.T.","52",,,,,,,"BMC Immunology","82","Tumor Growth","2915","The University of Sydney","237","Japan Science and Technology Agency","86","Reunion","2",,,,
,,,,"Leibson, P.J.","51",,,,,,,"Biomaterials","82","Blood And Hemopoietic System","2914","KU Leuven","236","Russian Science Foundation","85","Rwanda","2",,,,
,,,,"Melero, I.","51",,,,,,,"Biomedicine And Pharmacotherapy","82","Tumor Necrosis Factor Alpha","2902","Zhengzhou University","234","Priority Academic Program Development of Jiangsu Higher Education Institutions","84","San Marino","2",,,,
,,,,"Notarangelo, L.D.","51",,,,,,,"Cellular And Molecular Immunology","82","Natural Killer T Cell","2868","University of Alberta","234","Science and Technology Department of Sichuan Province","84","Sierra Leone","2",,,,
,,,,"Cella, M.","50",,,,,,,"Immunopharmacology","82","Spleen Cell","2842","Universität Zürich","232","Shanghai Jiao Tong University","83","Angola","1",,,,
,,,,"Cooley, S.","50",,,,,,,"Peerj","82","Immunosuppressive Treatment","2834","Consiglio Nazionale delle Ricerche","232","Kreftforeningen","82","Anguilla","1",,,,
,,,,"Koezuka, Y.","50",,,,,,,"European Journal Of Haematology","81","Antineoplastic Agent","2748","Radboud University Medical Center","231","Natural Science Foundation of Shanghai","82","Bahamas","1",,,,
,,,,"Loughran, T.P.","50",,,,,,,"Journal Of Biological Regulators And Homeostatic Agents","81","Interleukin 15","2735","University of Montreal","231","Shanghai Municipal Health Commission","82","Bhutan","1",,,,
,,,,"Migliorati, G.","50",,,,,,,"British Journal Of Dermatology","80","Tumor Associated Leukocyte","2714","National University of Singapore","231","Department of Education and Training","81","Brunei Darussalam","1",,,,
,,,,"Piccoli, M.","50",,,,,,,"Cell Death And Disease","80","B-Lymphocytes","2712","Fujian Medical University","230","Fudan University","81","Cape Verde","1",,,,
,,,,"Talmadge, J.E.","50",,,,,,,"Journal Of Clinical Medicine","80","Support, U.S. Gov't, P.H.S.","2696","Kyushu University","228","National Medical Research Council","81","El Salvador","1",,,,
,,,,"Verneris, M.R.","50",,,,,,,"Cancer Discovery","79","Western Blotting","2694","Göteborgs Universitet","226","Science and Technology Planning Project of Guangdong Province","81","Faroe Islands","1",,,,
,,,,"Waldmann, T.A.","50",,,,,,,"In Vivo","79","Antigens, CD","2686","University of Miami Leonard M. Miller School of Medicine","224","Takeda Science Foundation","81","French Guiana","1",,,,
,,,,"Gismondi, A.","49",,,,,,,"Science Immunology","79","Cell Function","2680","Charles University","223","Johnson and Johnson","80","Guadeloupe","1",,,,
,,,,"Hsu, K.C.","49",,,,,,,"Medical Hypotheses","78","Interferon","2644","University of Birmingham","222","Auris Health","79","Liberia","1",,,,
,,,,"Kabelitz, D.","49",,,,,,,"Nature Medicine","78","Interferon-gamma","2627","Universitätsklinikum Freiburg","222","National Institute for Health Research","79","Libya","1",,,,
,,,,"Porcelli, S.A.","49",,,,,,,"AIDS Research And Human Retroviruses","77","Leukocyte Count","2627","Institute of Science Tokyo","222","Else Kröner-Fresenius-Stiftung","78","Martinique","1",,,,
,,,,"Undefined","61",,,,,,,"Undefined","2","T Lymphocyte Receptor","2622","The University of Western Australia","220","Undefined","38592","Undefined","1684",,,,
