Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Antibody-drug conjugat*"") OR TITLE-ABS-KEY(""Antibody drug conjugat*"")))"


Number of results : 10710

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Ocaña, A.","16",,,,,,,"Therapeutic Advances In Hematology","17","Gemtuzumab Ozogamicin","474","IRCCS San Martino Polyclinic Hospital","43","National Institute of Diabetes and Digestive and Kidney Diseases","16",,,,,,
,,,,"Petrylak, D.P.","16",,,,,,,"ACS Omega","16","Drug Development","473","The University of Manchester","42","Royal Society","16",,,,,,
,,,,"Prat, A.","16",,,,,,,"Advanced Drug Delivery Reviews","16","Maytansine","472","University Hospitals Case Medical Center","42","U.S. Army","16",,,,,,
,,,,"Rosenberg, J.E.","16",,,,,,,"Biomaterials","16","Follow Up","471","Roswell Park Cancer Institute","42","Chinese Academy of Medical Sciences","15",,,,,,
,,,,"Samineni, D.","16",,,,,,,"Breast Cancer Targets And Therapy","16","Carboplatin","469","Eli Lilly and Company","42","Conselho Nacional de Desenvolvimento Científico e Tecnológico","15",,,,,,
,,,,"Schmid, P.","16",,,,,,,"Chinese Journal Of Clinical Oncology","16","Immunogenicity","469","University of Wisconsin-Madison","42","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","15",,,,,,
,,,,"Teicher, B.A.","16",,,,,,,"Drug Discovery Today Technologies","16","Advanced Cancer","466","Taussig Cancer Center","42","Deutsche Krebshilfe","15",,,,,,
,,,,"Wu, H.","16",,,,,,,"Expert Opinion On Drug Safety","16","Gemcitabine","466","Peter Maccallum Cancer Centre","42","H2020 Marie Skłodowska-Curie Actions","15",,,,,,
,,,,"Albericio, F.","15",,,,,,,"International Journal Of Gynecological Cancer","16","Cancer Combination Chemotherapy","464","UCL Cancer Institute","42","Natural Science Foundation of Guangdong Province","15",,,,,,
,,,,"Anderson, K.C.","15",,,,,,,"JAMA Oncology","16","Cancer Staging","460","Université Paris Cité","42","Science and Engineering Research Board","15",,,,,,
,,,,"Barletta, F.","15",,,,,,,"Journal Of Experimental And Clinical Cancer Research","16","IC50","457","China Medical University Shenyang","41","Servier","15",,,,,,
,,,,"Bianchini, G.","15",,,,,,,"Xenobiotica","16","Hodgkin Disease","452","Samsung Medical Center, Sungkyunkwan university","41","TG Therapeutics","15",,,,,,
,,,,"Birrer, M.J.","15",,,,,,,"Anti Cancer Drugs","15","Transitional Cell Carcinoma","451","The University of Utah","41","Ajinomoto Pharmaceuticals","14",,,,,,
,,,,"Chen, J.","15",,,,,,,"Biochemical Pharmacology","15","Biological Marker","449","Università degli Studi di Padova","40","Beijing Xisike Clinical Oncology Research Foundation","14",,,,,,
,,,,"Chu, Y.W.","15",,,,,,,"Cancer Drug Discovery And Development","15","Monotherapy","448","The Institute of Cancer Research","40","Congressionally Directed Medical Research Programs","14",,,,,,
,,,,"Coleman, R.L.","15",,,,,,,"Current Cancer Drug Targets","15","Chimeric Antigen Receptor T-cell Immunotherapy","447","Stanford Cancer Institute","40","Department of Science and Technology of Hunan Province","14",,,,,,
,,,,"Undefined","87",,,,,,,"Current Medicinal Chemistry","15","Cohort Analysis","444","Università degli Studi di Torino","40","Undefined","5718",,,,,,
