Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""NK therap*"") OR TITLE-ABS-KEY(""Natural Killer Cel*"") OR TITLE-ABS-KEY(""Killer Cells, Natural"")) AND DOCTYPE(re))"


Number of results : 20221

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Ugolini, S.","12",,,,,,,"Cell Communication And Signaling","24","Tumor Antigen","947","Consiglio Nazionale delle Ricerche","58","Center for Information Technology","27","Undefined","404",,,,
,,,,"Watzl, C.","12",,,,,,,"Expert Opinion On Investigational Drugs","24","Cell Survival","943","Université de Lausanne UNIL","57","Center for Scientific Review","27",,,,,,
,,,,"Zenclussen, A.C.","12",,,,,,,"Human Immunology","24","Macrophages","941","UT Southwestern Medical Center","57","Compagnia di San Paolo","27",,,,,,
,,,,"Aglietta, M.","11",,,,,,,"Immunobiology","24","Liver Cell Carcinoma","934","National Cancer Institute at Frederick","57","Council of Scientific and Industrial Research, India","27",,,,,,
,,,,"Albini, A.","11",,,,,,,"International Journal Of Nanomedicine","24","Cell Interaction","928","Duke University Medical Center","57","H2020 Excellent Science","27",,,,,,
,,,,"Anderson, S.K.","11",,,,,,,"Medicine United States","24","Natural Killer T Cell","927","AP-HM Assistance Publique - Hôpitaux de Marseille","56","Israel Science Foundation","27",,,,,,
,,,,"Ashkar, A.A.","11",,,,,,,"Advances In Experimental Medicine And Biology","23","Cell Maturation","919","Johns Hopkins University","56","National Institute of Child Health and Human Development","27",,,,,,
,,,,"Barrett, A.J.","11",,,,,,,"Ageing Research Reviews","23","Colorectal Cancer","915","Università degli Studi di Pavia","56","Natural Science Foundation of Hunan Province","27",,,,,,
,,,,"Bensussan, A.","11",,,,,,,"Cancer And Metastasis Reviews","23","Drug Effect","914","Hôpital Necker Enfants Malades","56","Fondation ARC pour la Recherche sur le Cancer","26",,,,,,
,,,,"Brossay, L.","11",,,,,,,"Cellular Immunology","23","Down Regulation","908","University of Wisconsin-Madison","56","Fonds De La Recherche Scientifique - FNRS","26",,,,,,
,,,,"Cichocki, F.","11",,,,,,,"Frontiers In Genetics","23","CD4 Antigen","902","Union Hospital, Tongji Medical College, Huazhong University of Science and Technology","56","GlaxoSmithKline","26",,,,,,
,,,,"Dalod, M.","11",,,,,,,"Journal Of Autoimmunity","23","Interferon","900","University of Pittsburgh Medical Center","55","H2020 Marie Skłodowska-Curie Actions","26",,,,,,
,,,,"De Maria, A.","11",,,,,,,"Stem Cells International","23","Virus Replication","897","Anhui Medical University","54","Institut Pasteur","26",,,,,,
,,,,"Di Vito, C.","11",,,,,,,"Current Immunology Reviews","22","Pathophysiology","896","La Jolla Institute for Immunology","54","Japan Agency for Medical Research and Development","26",,,,,,
,,,,"Freud, A.G.","11",,,,,,,"Experimental Hematology And Oncology","22","Infection","892","KU Leuven","54","Science Foundation Ireland","26",,,,,,
,,,,"Greppi, M.","11",,,,,,,"Inflammation Research","22","Graft Versus Host Reaction","891","The University of North Carolina at Chapel Hill","54","Stiftelsen för Strategisk Forskning","26",,,,,,
,,,,"Jirillo, E.","11",,,,,,,"Medical Oncology","22","Vaccination","886","Universidad Nacional Autónoma de México","54","University of Texas MD Anderson Cancer Center","26",,,,,,
,,,,"Jonjić, S.","11",,,,,,,"Antibodies","21","Hematopoietic Stem Cell Transplantation","884","Hôpital Saint-Louis","53","European Social Fund","25",,,,,,
,,,,"Koyasu, S.","11",,,,,,,"Anticancer Research","21","Pregnancy","883","UniversitatsSpital Zurich","53","University of California","25",,,,,,
,,,,"Lotze, M.T.","11",,,,,,,"Expert Review Of Gastroenterology And Hepatology","21","Toll Like Receptor 4","878","Walter and Eliza Hall Institute of Medical Research","53","Norges Forskningsråd","24",,,,,,
,,,,"Malmberg, K.J.","11",,,,,,,"Frontiers In Medicine","21","MicroRNA","873","University Medical Center Utrecht","53","Shanghai Municipal Education Commission","24",,,,,,
,,,,"Mariotti, F.R.","11",,,,,,,"Future Virology","21","Cell Therapy","869","Jilin University","52","U.S. Public Health Service","24",,,,,,
,,,,"Narni-Mancinelli, E.","11",,,,,,,"Human Reproduction Update","21","Cyclophosphamide","864","Tianjin Medical University","52","Universität Zürich","24",,,,,,
,,,,"Undefined","9",,,,,,,"Immunology Today","21","Systematic Review","861","University Health Network","52","Undefined","10001",,,,,,
