Scopus refine results values

"Your query : (TITLE-ABS-KEY (immunotherap*) OR TITLE-ABS-KEY (""immuno engineering"") OR TITLE-ABS-KEY (""immunoengineering"") AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 1709

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Shahbazi, M.A.","7",,,,,,,"Iranian Biomedical Journal","3","Durvalumab","80","Faculty of Pharmacy","13","Avicenna Research Institute","1",,,,,,
,,,,"Sharifi, E.","7",,,,,,,"Iranian Journal Of Basic Medical Sciences","3","Cytokines","78","Universal Scientific Education and Research Network USERN","12","BC Cancer Foundation","1",,,,,,
,,,,"Soleimanpour, S.","7",,,,,,,"Journal Of Cellular Biochemistry","3","Hematologic Malignancy","78","Kharazmi University","12","Babol Noshirvani University of Technology","1",,,,,,
,,,,"Taeb, S.","7",,,,,,,"Journal Of Immunology Research","3","Ovary Cancer","78","University of South Florida, Tampa","12","Bayer","1",,,,,,
,,,,"Verdi, J.","7",,,,,,,"Materials Advances","3","Phase 1 Clinical Trial (topic)","78","Chulabhorn Royal Academy","12","Bayer Schering","1",,,,,,
,,,,"Abolhassani, H.","6",,,,,,,"Microbial Pathogenesis","3","Epithelial Mesenchymal Transition","77","University of Zabol","12","Bayer Vital","1",,,,,,
,,,,"Afkhami, H.","6",,,,,,,"Pharmaceutics","3","Nanotechnology","77","Brighton and Sussex Medical School","12","Ben and Catherine Ivy Foundation","1",,,,,,
,,,,"Afshari, A.R.","6",,,,,,,"Pharmacology And Therapeutics","3","Drug Delivery Systems","75","Loghman Hakim Educational Hospital","12","Bill and Melinda Gates Foundation","1",,,,,,
,,,,"Alizadeh, E.","6",,,,,,,"Regenerative Therapy","3","Autoimmune Disease","74","Zabol University of Medical Sciences","12","Biogen Idec","1",,,,,,
,,,,"Ansari, M.J.","6",,,,,,,"Seminars In Cancer Biology","3","Human Cell","74","The Islamic University, Najaf","12","Biomedical Laboratory Research and Development, VA Office of Research and Development","1",,,,,,
,,,,"Arababadi, M.K.","6",,,,,,,"Vaccine","3","Interleukin 12","74","Hematology and Oncology Research Center","12","Birjand University of Medical Sciences","1",,,,,,
,,,,"Bokov, D.O.","6",,,,,,,"ACS Pharmacology And Translational Science","2","Cisplatin","72","School of Allied Medical Sciences","12","Boehringer Ingelheim","1",,,,,,
,,,,"Delbari, P.","6",,,,,,,"Acta Biomaterialia","2","Diagnosis","72","Medical Genetics Research Center","12","Breast Cancer Now","1",,,,,,
,,,,"Ebrahimi, M.","6",,,,,,,"Advanced Functional Materials","2","Stomach Cancer","72","Antimicrobial Resistance Research Center","12","British Heart Foundation","1",,,,,,
,,,,"Eyvazi, S.","6",,,,,,,"Allergologia Et Immunopathologia","2","Liposome","71","Surgical Oncology Research Center","12","Bushehr University of Medical Sciences","1",,,,,,
,,,,"Farahmand, L.","6",,,,,,,"Archiv Der Pharmazie","2","Male","71","Medical Technology Research Center, Kermanshah University of Medical Sciences","12","CSL Behring","1",,,,,,
,,,,"Fathi, M.","6",,,,,,,"Autoimmunity Reviews","2","Molecular Targeted Therapy","71","Universal Scientific Education and Research Network USERN","11","Canada Research Chairs","1",,,,,,
,,,,"Ganjalikhani-Hakemi, M.","6",,,,,,,"Avicenna Journal Of Medical Biotechnology","2","Antibodies, Monoclonal","70","Imam Khomeini Hospital","11","Canadian Cancer Society","1",,,,,,
,,,,"Ghaffari, S.","6",,,,,,,"Biochemical Pharmacology","2","Cyclophosphamide","70","Aja University of Medical Sciences","11","Cancer Research Society","1",,,,,,
,,,,"Hadiloo, K.","6",,,,,,,"Bioengineering","2","Drug Mechanism","70","SBUMS School of Pharmacy","11","Cancerfonden","1",,,,,,
,,,,"Hashemy, S.I.","6",,,,,,,"Bioengineering And Translational Medicine","2","Solid Tumor","70","Neuroscience Institute “Neurorehabilitation“","11","Undefined","1133",,,,,,
