Scopus refine results values

"Your query : (TITLE-ABS-KEY(macrophag*) AND DOCTYPE(re))"


Number of results : 65839

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Weissleder, R.","19",,,,,,,"Future Oncology","71","Tumor Immunity","2355","Shanghai Jiao Tong University","167","H2020 Marie Skłodowska-Curie Actions","77","Mali","2",,,,
,,,,"Aikawa, M.","18",,,,,,,"Cellular And Molecular Immunology","70","Tumor-associated Macrophage","2350","Rijksuniversiteit Groningen","165","Bill and Melinda Gates Foundation","76","Mauritius","2",,,,
,,,,"Arlen, P.M.","18",,,,,,,"Expert Opinion On Drug Delivery","70","Autoimmunity","2346","Shahid Beheshti University of Medical Sciences","162","Fonds De La Recherche Scientifique - FNRS","76","Montenegro","2",,,,
,,,,"Becher, B.","18",,,,,,,"Future Microbiology","70","Cell Survival","2344","University of Wisconsin-Madison","162","Natural Science Foundation of Hubei Province","76","Namibia","2",,,,
,,,,"Bronte, V.","18",,,,,,,"Journal For Immunotherapy Of Cancer","70","Cell Interaction","2297","German Cancer Research Center","161","Natural Science Foundation of Hunan Province","75","Russia","2",,,,
,,,,"Buckley, C.D.","18",,,,,,,"Journal Of Pathology","70","Cell Activation","2291","Queen Mary University of London","161","Department of Science and Technology of Jilin Province","72","San Marino","2",,,,
,,,,"Caraffa, A.","18",,,,,,,"Molecular Immunology","70","Disease Severity","2281","The University of Tokyo","161","Deutsche Krebshilfe","72","Senegal","2",,,,
,,,,"Ciccia, F.","18",,,,,,,"Nature Reviews Cancer","70","Interleukin 18","2279","Cincinnati Children's Hospital Medical Center","161","Fonds de Recherche du Québec - Santé","72","Suriname","2",,,,
,,,,"Colonna, M.","18",,,,,,,"Clinical Cancer Research","69","Th2 Cell","2279","Columbia University","160","Ministerio de Educación, Gobierno de Chile","71","Tajikistan","2",,,,
,,,,"Folkerts, G.","18",,,,,,,"Molecular Neurobiology","69","RANTES","2271","University of Glasgow","159","National Multiple Sclerosis Society","71","Antigua and Barbuda","1",,,,
,,,,"Galon, J.","18",,,,,,,"Ciba Foundation Symposium","68","T Lymphocyte Activation","2260","UT Southwestern Medical School","158","Else Kröner-Fresenius-Stiftung","70","Azerbaijan","1",,,,
,,,,"Khorramdelazad, H.","18",,,,,,,"Clinics In Chest Medicine","68","Controlled Study","2250","Nanjing Medical University","158","American Diabetes Association","68","Bahamas","1",,,,
,,,,"Lindsey, M.L.","18",,,,,,,"Current Allergy And Asthma Reports","68","Melanoma","2234","Università degli Studi di Genova","158","Amgen","68","Bhutan","1",,,,
,,,,"Montecucco, F.","18",,,,,,,"Ageing Research Reviews","67","Bone Marrow Cell","2230","McMaster University","158","Fondazione Cariplo","68","Bolivia","1",,,,
,,,,"Pieters, J.","18",,,,,,,"Current Opinion In Organ Transplantation","67","Treatment Outcome","2219","University of Florida","157","Federación Española de Enfermedades Raras","67","Cambodia","1",,,,
,,,,"Riksen, N.P.","18",,,,,,,"Trends In Pharmacological Sciences","67","Exosome","2211","Zhengzhou University","157","Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","67","Comoros","1",,,,
,,,,"Semenzato, G.","18",,,,,,,"Science","66","Drug Delivery System","2210","The University of Hong Kong","156","Natural Science Foundation of Jiangxi Province","66","Cote d'Ivoire","1",,,,
,,,,"Sethi, G.","18",,,,,,,"Current Opinion In Infectious Diseases","65","In Vivo Study","2167","Università degli Studi di Torino","156","Karolinska Institutet","65","Curaçao","1",,,,
,,,,"Smyth, M.J.","18",,,,,,,"Leukemia","65","Drug Safety","2148","Mashhad University of Medical Sciences","155","Boehringer Ingelheim","64","Democratic Republic Congo","1",,,,
,,,,"Tracey, K.J.","18",,,,,,,"Trends In Parasitology","65","Monoclonal Antibody","2117","Amsterdam UMC - Vrije Universiteit Amsterdam","155","Center for Scientific Review","64","Dominica","1",,,,
,,,,"Vacca, A.","18",,,,,,,"Advanced Healthcare Materials","64","Down Regulation","2098","Eberhard Karls Universität Tübingen","155","Department of Science and Technology of Hubei Province","64","El Salvador","1",,,,
,,,,"Van Damme, J.","18",,,,,,,"Frontiers In Neurology","64","Immunological Tolerance","2095","Universiteit Gent","155","Novo Nordisk Fonden","64","Equatorial Guinea","1",,,,
,,,,"Undefined","58",,,,,,,"Vaccine","64","Systematic Review","2082","University of Bern","154","Undefined","35166","Undefined","2014",,,,
