Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Antibody-drug conjugat*"") OR TITLE-ABS-KEY(""Antibody drug conjugat*"")) AND DOCTYPE(re))"


Number of results : 3740

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Mirzaei, Y.","5",,,,,,,"Journal Of Experimental And Clinical Cancer Research","6","Drug Delivery Systems","186","University of Cape Town","13","Deutsche Krebshilfe","5",,,,,,
,,,,"Mohty, M.","5",,,,,,,"Molecular Cancer","6","Drug Tolerability","185","Baylor College of Medicine","13","Dr. Miriam and Sheldon G. Adelson Medical Research Foundation","5",,,,,,
,,,,"Mollica, V.","5",,,,,,,"Natural Product Reports","6","Peripheral Neuropathy","179","Merck &amp; Co., Inc.","13","Institut National de la Santé et de la Recherche Médicale","5",,,,,,
,,,,"Monk, B.J.","5",,,,,,,"Npj Breast Cancer","6","Ovary Cancer","178","Massachusetts General Hospital Cancer Center","13","Ipsen","5",,,,,,
,,,,"Naran, K.","5",,,,,,,"Onkologe","6","Nanoparticle","177","University of KwaZulu-Natal","13","KWF Kankerbestrijding","5",,,,,,
,,,,"Parakh, S.","5",,,,,,,"Organic Process Research And Development","6","Lenalidomide","175","University Health Network","13","MedImmune","5",,,,,,
,,,,"Paz-Ares, L.","5",,,,,,,"Seminars In Cancer Biology","6","Pharmacology","174","Central South University","13","Medical Science and Technology Project of Zhejiang Province","5",,,,,,
,,,,"Pernas, S.","5",,,,,,,"Therapeutic Advances In Urology","6","Tumor Antigen","174","The Royal Marsden NHS Foundation Trust","13","Ministry of Science and ICT, South Korea","5",,,,,,
,,,,"Peters, S.","5",,,,,,,"Trac Trends In Analytical Chemistry","6","Monoclonal Antibodies","172","Università degli Studi di Napoli Federico II","13","National Institute of Diabetes and Digestive and Kidney Diseases","5",,,,,,
,,,,"Prat, A.","5",,,,,,,"American Journal Of Hematology","5","Tumor Marker","171","Le Centre Régional de Lutte Contre le Cancer Léon Bérard","13","Priority Academic Program Development of Jiangsu Higher Education Institutions","5",,,,,,
,,,,"Ren, D.","5",,,,,,,"American Society Of Clinical Oncology Educational Book American Society Of Clinical Oncology Annual Meeting","5","Tumor Growth","168","UniversitatsSpital Zurich","13","Shaanxi Provincial Science and Technology Department","5",,,,,,
,,,,"Rossi, A.","5",,,,,,,"American Society Of Clinical Oncology Educational Book Asco American Society Of Clinical Oncology Meeting","5","Blinatumomab","165","Penn Medicine","13","State Government of Victoria","5",,,,,,
,,,,"Santini, D.","5",,,,,,,"Annals Of Oncology","5","Immunohistochemistry","164","Università degli Studi di Udine","13","University Grants Commission","5",,,,,,
,,,,"Santoni, M.","5",,,,,,,"Annual Review Of Medicine","5","Antibodies","163","Seattle Genetics, Inc.","13","Wellcome Trust","5",,,,,,
,,,,"Sapra, P.","5",,,,,,,"Biotechnology Advances","5","Stomach Cancer","163","IRCCS Centro Di Riferimento Oncologico Aviano","13","Zhejiang Traditional Chinese Medicine Administration","5",,,,,,
,,,,"Scambia, G.","5",,,,,,,"Breast Cancer Research","5","Avelumab","162","NYU Langone Health","13","Ajinomoto Pharmaceuticals","4",,,,,,
,,,,"Undefined","1",,,,,,,"British Journal Of Cancer","5","Lung Cancer","162","Universitätsklinikum Würzburg","13","Undefined","2061",,,,,,
