Scopus refine results values

"Your query : (TITLE-ABS-KEY(macrophag*) AND DOCTYPE(ar))"


Number of results : 427488

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Teitelbaum, S.L.","106",,,,,,,"Immunopharmacology And Immunotoxicology","514","Lymphocyte","13483","China Medical University Shenyang","1161","AstraZeneca","489","Kyrgyzstan","16",,,,
,,,,"Tomioka, H.","106",,,,,,,"Veterinary Microbiology","514","Liver","13454","Kyung Hee University","1160","Novartis","489","Albania","15",,,,
,,,,"Ylä-Herttuala, S.","105",,,,,,,"Acta Neuropathologica","513","Knockout Mouse","13276","NYU Grossman School of Medicine","1156","Roche","488","Guadeloupe","15",,,,
,,,,"Brombacher, F.","104",,,,,,,"International Archives Of Allergy And Immunology","513","Procedures","13145","Indiana University School of Medicine","1155","Medicinska Forskningsrådet","484","Laos","15",,,,
,,,,"Brück, W.","104",,,,,,,"Brain Behavior And Immunity","510","Neutrophils","13110","Emory University","1138","Shanghai Jiao Tong University","484","Monaco","15",,,,
,,,,"Konttinen, Y.T.","104",,,,,,,"Frontiers In Cell And Developmental Biology","505","Time Factors","13098","Lunds Universitet","1136","Natural Science Foundation of Fujian Province","481","Democratic Republic Congo","14",,,,
,,,,"Lukacs, N.W.","104",,,,,,,"Microbiology And Immunology","505","Inducible Nitric Oxide Synthase","13060","Scripps Research Institute","1135","GlaxoSmithKline","464","Guinea-Bissau","14",,,,
,,,,"Van Der Poll, T.","104",,,,,,,"Journal Of Biomedical Materials Research Part A","503","NF-kappa B","13043","Sorbonne Université","1129","Consejo Nacional de Investigaciones Científicas y Técnicas","457","Mauritius","14",,,,
,,,,"Bistoni, F.","103",,,,,,,"Microbes And Infection","495","Protein Phosphorylation","12971","Institute of Science Tokyo","1128","National Major Science and Technology Projects of China","456","Togo","14",,,,
,,,,"Hunninghake, G.W.","103",,,,,,,"Molecular And Cellular Biology","494","Pathogenesis","12953","Friedrich-Alexander-Universität Erlangen-Nürnberg","1127","Natural Science Foundation of Anhui Province","452","French Guiana","13",,,,
,,,,"Kim, H.M.","103",,,,,,,"Gastroenterology","493","Case Report","12837","Tianjin Medical University","1127","Chongqing Municipal Science and Technology Bureau","444","Grenada","13",,,,
,,,,"Sweet, M.J.","103",,,,,,,"Journal Of Pharmacology And Experimental Therapeutics","491","Antiinflammatory Agent","12648","Jilin University","1124","Shanghai Municipal Education Commission","442","Guatemala","13",,,,
,,,,"Crystal, R.G.","102",,,,,,,"Cell And Tissue Research","486","Support, U.S. Gov't, P.H.S.","12478","Nanjing University","1124","Natural Science Foundation of Shanghai","440","Brunei Darussalam","12",,,,
,,,,"Gros, P.","102",,,,,,,"Journal Of Cell Biology","484","Interleukin 12","12365","Washington University in St. Louis","1122","Russian Foundation for Basic Research","427","Congo","12",,,,
,,,,"Prinz, M.","102",,,,,,,"Biological And Pharmaceutical Bulletin","482","Microglia","12242","Rockefeller University","1118","National Multiple Sclerosis Society","426","Libyan Arab Jamahiriya","12",,,,
,,,,"Roth, J.","102",,,,,,,"Chest","480","Chemokine","12044","Air Force Medical University","1110","Uehara Memorial Foundation","424","Myanmar","12",,,,
,,,,"Voisin, C.","102",,,,,,,"Experimental Parasitology","478","Gene Expression Profiling","11967","Kyushu University","1109","Science and Engineering Research Board","420","French Polynesia","11",,,,
,,,,"David, J.R.","101",,,,,,,"Leukemia Research","477","Interleukin 17","11772","Zhongshan Hospital","1109","Agencia Nacional de Promoción Científica y Tecnológica","415","Madagascar","11",,,,
,,,,"Hong, J.T.","101",,,,,,,"Theranostics","465","Natural Killer Cell","11606","Université Paris-Saclay","1108","Novo Nordisk Fonden","415","Papua New Guinea","11",,,,
,,,,"Lopez, A.F.","101",,,,,,,"Cancer Letters","462","Pathophysiology","11566","Radboud University Medical Center","1105","Medical Research Council Canada","407","Angola","9",,,,
,,,,"Tacke, F.","101",,,,,,,"Journal Of The American Society Of Nephrology","460","Enzyme Activation","11466","University of Cincinnati College of Medicine","1104","Department of Science and Technology of Hubei Province","405","Namibia","9",,,,
,,,,"Tall, A.R.","101",,,,,,,"International Journal Of Nanomedicine","459","Drug Mechanism","11245","University of Massachusetts Chan Medical School","1102","Shaanxi Provincial Science and Technology Department","403","Rwanda","8",,,,
,,,,"Tonnel, A.B.","101",,,,,,,"Endocrinology","458","Tumor Cell Line","11154","Jinan University","1102","Bill and Melinda Gates Foundation","402","Montenegro","7",,,,
,,,,"Anderson, J.M.","100",,,,,,,"Journal Of Medicinal Chemistry","458","Cell Death","11109","Universität Freiburg","1101","Bristol-Myers Squibb","400","Sierra Leone","7",,,,
,,,,"Virmani, R.","100",,,,,,,"Respiratory Research","458","Adolescent","11059","University Medical Center Utrecht","1100","Engineering and Physical Sciences Research Council","399","Barbados","6",,,,
,,,,"Kohno, S.","99",,,,,,,"Evidence Based Complementary And Alternative Medicine","457","Fibroblast","10890","National Cancer Institute at Frederick","1078","Israel Science Foundation","399","El Salvador","6",,,,
,,,,"Undefined","352",,,,,,,"Undefined","6","Polymerase Chain Reaction","10877","Consiglio Nazionale delle Ricerche","1077","Undefined","208702","Undefined","12396",,,,
