Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor"") AND DOCTYPE(re))"


Number of results : 9212

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Nagler, A.","9",,,,,,,"Cellular And Molecular Immunology","12","Axicabtagene Ciloleucel","468","Peking University","34","National Major Science and Technology Projects of China","16",,,,,,
,,,,"Robak, T.","9",,,,,,,"Clinical And Experimental Medicine","12","Interleukin 15","468","Sun Yat-Sen University","34","Natural Sciences and Engineering Research Council of Canada","16",,,,,,
,,,,"Rossig, C.","9",,,,,,,"Frontiers In Cellular And Infection Microbiology","12","Antibody Drug Conjugate","465","The University of Alabama at Birmingham","34","Office of Extramural Research, National Institutes of Health","16",,,,,,
,,,,"Wang, L.","9",,,,,,,"Frontiers In Endocrinology","12","Cell Engineering","460","Taussig Cancer Center","34","Sichuan Province Science and Technology Support Program","16",,,,,,
,,,,"Yazdanifar, M.","9",,,,,,,"Immunology Letters","12","Gene Mutation","460","UCL Cancer Institute","34","Chinese Academy of Medical Sciences","15",,,,,,
,,,,"Yi, M.","9",,,,,,,"Journal Of Cancer","12","Immune Checkpoint Inhibitors","460","Duke University","33","H2020 Marie Skłodowska-Curie Actions","15",,,,,,
,,,,"Zhang, X.","9",,,,,,,"Journal Of Cellular And Molecular Medicine","12","Cytotoxic T Lymphocyte","448","Tianjin Medical University","33","Janssen Biotech","15",,,,,,
,,,,"Adusumilli, P.S.","8",,,,,,,"Lancet Oncology","12","Non Small Cell Lung Cancer","446","Technische Universität München","33","Ministry of Health and Welfare","15",,,,,,
,,,,"Advani, A.S.","8",,,,,,,"Molecular Therapy Methods And Clinical Development","12","Colorectal Cancer","445","UT Southwestern Medical Center","33","Natural Science Foundation of Hunan Province","15",,,,,,
,,,,"Ahmed, N.","8",,,,,,,"Seminars In Hematology","12","Molecular Targeted Therapy","445","University of Oxford","33","Office of Research Infrastructure Programs, National Institutes of Health","15",,,,,,
,,,,"Ahmed, S.","8",,,,,,,"Seminars In Immunopathology","12","Allogeneic Hematopoietic Stem Cell Transplantation","443","Lanzhou University","33","Stand Up To Cancer","15",,,,,,
,,,,"Baruchel, A.","8",,,,,,,"Transplant Infectious Disease","12","Tocilizumab","443","Università Cattolica del Sacro Cuore, Campus di Roma","33","TG Therapeutics","15",,,,,,
,,,,"Bay, J.O.","8",,,,,,,"Advanced Healthcare Materials","11","Antineoplastic Agents","442","Xiangya Hospital Central South University","33","Tabriz University of Medical Sciences","15",,,,,,
,,,,"Brown, C.E.","8",,,,,,,"Cancer Research","11","Biological Marker","442","Universitätsklinikum Hamburg-Eppendorf","32","Vetenskapsrådet","15",,,,,,
,,,,"Buchholz, C.J.","8",,,,,,,"Cell Death And Disease","11","Clinical Outcome","442","University of Minnesota Medical School","32","Bayer Fund","14",,,,,,
,,,,"Caers, J.","8",,,,,,,"Current Issues In Molecular Biology","11","Bevacizumab","439","Keck School of Medicine of USC","32","Canadian Cancer Society","14",,,,,,
,,,,"Cavo, M.","8",,,,,,,"Current Neurology And Neuroscience Reports","11","Fludarabine","435","Queen Mary University of London","32","Center for Information Technology","14",,,,,,
,,,,"Chabannon, C.","8",,,,,,,"Current Opinion In Biomedical Engineering","11","Immunological Tolerance","434","Roswell Park Cancer Institute","32","Center for Scientific Review","14",,,,,,
,,,,"Undefined","7",,,,,,,"Current Opinion In Pediatrics","11","Epidermal Growth Factor Receptor","433","University College London Hospitals NHS Foundation Trust","32","Undefined","4090",,,,,,
