Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Tumor-infiltrating lymphocytes"") OR TITLE-ABS-KEY(""Lymphocytes, Tumor-Infiltrating""))"


Number of results : 17644

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Sarnaik, A.A.","23",,,,,,,"Cellular And Molecular Immunology","23","Non Small Cell Lung Cancer","874","Universitätsspital Basel","75","Merck Sharp and Dohme","33",,,,,,
,,,,"Solinas, C.","23",,,,,,,"Journal Of Surgical Research","23","Gene Mutation","865","University Health Network","74","Science and Technology Planning Project of Guangdong Province","33",,,,,,
,,,,"Song, I.H.","23",,,,,,,"New England Journal Of Medicine","23","Immunophenotyping","863","Royal Prince Alfred Hospital","74","Daiichi-Sankyo","32",,,,,,
,,,,"Storkus, W.J.","23",,,,,,,"Science Translational Medicine","23","Tumor Cell","862","City of Hope National Med Center","73","Federación Española de Enfermedades Raras","32",,,,,,
,,,,"Acs, B.","22",,,,,,,"Technology In Cancer Research And Treatment","23","PD-L1","859","University of Colorado Anschutz Medical Campus","73","Fonds De La Recherche Scientifique - FNRS","32",,,,,,
,,,,"Anders, R.A.","22",,,,,,,"Thoracic Cancer","23","Tissue Microarray","857","Universitätsklinikum Erlangen","73","Fudan University","32",,,,,,
,,,,"Asano, Y.","22",,,,,,,"Bulletin Du Cancer","22","Antigens, Neoplasm","853","Icahn School of Medicine at Mount Sinai","72","Mayo Clinic","32",,,,,,
,,,,"Cha, Y.J.","22",,,,,,,"Clinical Immunology","22","Epidermal Growth Factor Receptor 2","850","Lunds Universitet","72","National Major Science and Technology Projects of China","32",,,,,,
,,,,"Chan, A.T.","22",,,,,,,"Disease Markers","22","Kaplan Meier Method","848","Yale Cancer Center","72","Fundación Científica Asociación Española Contra el Cáncer","31",,,,,,
,,,,"Corredor, G.","22",,,,,,,"Heliyon","22","Immune Checkpoint Inhibitors","835","Tel Aviv University","71","Fundação de Amparo à Pesquisa do Estado de São Paulo","31",,,,,,
,,,,"Dréno, B.","22",,,,,,,"Immunologic Research","22","In Vivo Study","829","Beijing Cancer Hospital","71","National Institute of Biomedical Imaging and Bioengineering","31",,,,,,
,,,,"Ferris, R.L.","22",,,,,,,"Journal Of Cellular And Molecular Medicine","22","Messenger RNA","825","Providence Health System in Oregon","71","Shanghai Municipal Education Commission","31",,,,,,
,,,,"Freedman, R.S.","22",,,,,,,"Leukemia And Lymphoma","22","Cytokine Production","814","National Cancer Center Hospital","71","Leukemia and Lymphoma Society","30",,,,,,
,,,,"Jeon, Y.K.","22",,,,,,,"Seminars In Cancer Biology","22","Cancer Chemotherapy","805","National and Kapodistrian University of Athens","71","Novo Nordisk Fonden","30",,,,,,
,,,,"Kang, G.H.","22",,,,,,,"Urologic Oncology Seminars And Original Investigations","22","T-Lymphocytes, Cytotoxic","803","Xiangya Hospital Central South University","71","Conquer Cancer Foundation","29",,,,,,
,,,,"Koukourakis, M.I.","22",,,,,,,"Cancer Research Communications","21","Cancer Inhibition","801","First Affiliated Hospital of Zhengzhou University","71","Damon Runyon Cancer Research Foundation","29",,,,,,
,,,,"Kuppen, P.J.K.","22",,,,,,,"Current Opinion In Immunology","21","Adenocarcinoma","789","Chaim Sheba Medical Center Israel","70","Labex Immuno-Oncology","29",,,,,,
,,,,"Luen, S.J.","22",,,,,,,"Human Immunology","21","Skin Neoplasms","786","Northwestern University Feinberg School of Medicine","70","Natural Science Foundation of Hunan Province","29",,,,,,
,,,,"Undefined","42",,,,,,,"Biochemical And Biophysical Research Communications","20","Antigen Expression","778","Charles University","70","Undefined","7833",,,,,,
