Scopus refine results values

"Your query : (TITLE-ABS-KEY(macrophag*) AND AFFILCOUNTRY(Iran))"


Number of results : 3720

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Savardashtaki, A.","10",,,,,,,"Archives Of Dermatological Research","5","Antineoplastic Activity","141","Massachusetts General Hospital","20","Research Institute for Dental Sciences, Shahid Beheshti University of Medical Sciences","3",,,,,,
,,,,"Soleimani, M.","10",,,,,,,"Archives Of Razi Institute","5","Nanoparticles","141","SBUMS Clinical Tuberculosis and Epidemiology Research Center","20","Rockefeller University","3",,,,,,
,,,,"Taheri, T.","10",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","5","Western Blotting","141","Pharmaceutical Sciences Research Center MAZUMS","20","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","3",,,,,,
,,,,"Varshosaz, J.","10",,,,,,,"Biochemical And Biophysical Research Communications","5","Cell Migration","140","Skin Diseases and Leishmaniasis RC, Isfahan UMS","20","Semnan University of Medical Sciences and Health Services","3",,,,,,
,,,,"Zali, M.R.","10",,,,,,,"Biofactors","5","Th17 Cell","139","Karolinska Universitetssjukhuset","19","Sorbonne Université","3",,,,,,
,,,,"Zarnani, A.H.","10",,,,,,,"Biomarker Research","5","Tumor Necrosis Factor Alpha","139","Razi University","19","Stockholms Läns Landsting","3",,,,,,
,,,,"Abdollahi, M.","9",,,,,,,"Biomaterials Advances","5","Antiinflammatory Agent","137","Islamic Azad University, Tabriz Branch","19","The Research Council","3",,,,,,
,,,,"Aflatoonian, R.","9",,,,,,,"Brazilian Journal Of Infectious Diseases","5","Gene Expression Regulation","137","Isfahan Cardiovascular Research Center, Isfahan UMS","19","University of Isfahan","3",,,,,,
,,,,"Akbari, V.","9",,,,,,,"Clinical And Experimental Medicine","5","Th2 Cell","132","Islamic Azad University, Central Tehran Branch","19","University of Mohaghegh Ardabili","3",,,,,,
,,,,"Azadmanesh, K.","9",,,,,,,"Clinical Laboratory","5","Cells, Cultured","131","SBUMS Mycobacteriology Research Center","19","University of Social Welfare and Rehabilitation Sciences","3",,,,,,
,,,,"Badiee, A.","9",,,,,,,"Clinical Rheumatology","5","Aged","130","Transplant Research Center SUMS","19","Università degli Studi di Napoli Federico II","3",,,,,,
,,,,"Daneshmandi, S.","9",,,,,,,"Comparative Immunology Microbiology And Infectious Diseases","5","Cell Line","130","Research Center for Molecular","19","Abbott Laboratories","2",,,,,,
,,,,"Daryani, A.","9",,,,,,,"Current Drug Targets","5","Interleukin 1","130","Shiraz Institute for Cancer Research SUMS","19","Abbott Vascular","2",,,,,,
,,,,"Delavari, M.","9",,,,,,,"Discover Oncology","5","Cellular Immunity","129","School of Medicine","18","Agence Nationale de Recherches sur le Sida et les Hépatites Virales","2",,,,,,
,,,,"Doosti, M.","9",,,,,,,"Environmental Research","5","Disease Association","128","University of Guilan","18","Alberta Cancer Board","2",,,,,,
,,,,"Ebrahimi, M.","9",,,,,,,"European Journal Of Inflammation","5","Enzyme Activity","128","Massih Daneshvari Educational Hospital","18","Austrian Science Fund","2",,,,,,
,,,,"Falak, R.","9",,,,,,,"Frontiers In Cell And Developmental Biology","5","Meglumine Antimonate","128","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","18","BC Cancer Foundation","2",,,,,,
,,,,"Fateh, A.","9",,,,,,,"Frontiers In Cellular And Infection Microbiology","5","Fibroblast","126","Toxoplasmosis Research Center MAZUMS","18","British Heart Foundation","2",,,,,,
,,,,"Ferns, G.A.","9",,,,,,,"Frontiers In Genetics","5","Macrophage Inflammatory Protein 1alpha","126","UWA Medical School","18","Bu-Ali Sina University","2",,,,,,
,,,,"Hashemi, M.","9",,,,,,,"Inflammopharmacology","5","Antioxidant","123","School of Advanced Technologies in Medicine IUMS","18","Canada Foundation for Innovation","2",,,,,,
,,,,"Hatam, G.R.","9",,,,,,,"International Journal Of Radiation Biology","5","Severe Acute Respiratory Syndrome Coronavirus 2","123","IUMS Immunology Research Center","18","China Scholarship Council","2",,,,,,
,,,,"Hosseini-Fard, S.R.","9",,,,,,,"International Journal Of Reproductive Biomedicine","5","Comparative Study","122","School of Medical Sciences ZAUMS","17","Chulalongkorn University","2",,,,,,
,,,,"Jamshidi, A.","9",,,,,,,"Iranian Journal Of Biotechnology","5","SARS-CoV-2","122","Namazi Hospital","17","Undefined","2208",,,,,,
