Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""oncolytic virus*"") OR TITLE-ABS-KEY(""Oncolytic Virotherap*"") OR TITLE-ABS-KEY(""Oncolytic Adenovirus*"") OR TITLE-ABS-KEY(virotherapy)))"


Number of results : 11845

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Dingli, D.","26",,,,,,,"Nature Reviews Cancer","14","Tumor Associated Leukocyte","557","Dalhousie University, Faculty of Medicine","50","Natural Science Foundation of Shandong Province","19",,,,,,
,,,,"Falls, T.","26",,,,,,,"Pathogens","14","Immunomodulation","553","Transgene SA","50","Priority Academic Program Development of Jiangsu Higher Education Institutions","19",,,,,,
,,,,"Hakkarainen, T.","26",,,,,,,"Progress In Biochemistry And Biophysics","14","Adaptive Immunity","547","Tehran University of Medical Sciences","50","Science, Technology and Innovation Commission of Shenzhen Municipality","19",,,,,,
,,,,"Halldén, G.","26",,,,,,,"Tumor Biology","14","Immunosuppressive Treatment","547","Shanghai Jiao Tong University School of Medicine","50","University of Texas MD Anderson Cancer Center","19",,,,,,
,,,,"Hiscott, J.","26",,,,,,,"World Neurosurgery","14","Promoter Region","547","Nagoya University Graduate School of Medicine","50","Basic and Applied Basic Research Foundation of Guangdong Province","18",,,,,,
,,,,"Lieber, A.","26",,,,,,,"Blood","13","Monotherapy","543","Roswell Park Cancer Institute","49","Biotechnology and Biological Sciences Research Council","18",,,,,,
,,,,"McCart, J.A.","26",,,,,,,"Bulletin Of Mathematical Biology","13","Pancreas Cancer","543","The Ohio State University College of Medicine","49","Helsinki Institute of Life Science, Helsingin Yliopisto","18",,,,,,
,,,,"Moreno, R.","26",,,,,,,"Current Medicinal Chemistry","13","Nude Mouse","534","Université Paris-Saclay","49","Pediatric Brain Tumor Foundation","18",,,,,,
,,,,"Shah, K.","26",,,,,,,"Hepatology","13","Cancer Combination Chemotherapy","529","University of Pennsylvania Perelman School of Medicine","48","Susan G. Komen","18",,,,,,
,,,,"Wold, W.S.M.","26",,,,,,,"Investigational New Drugs","13","Virus Infection","527","University of Florida College of Medicine","48","U.S. Army","18",,,,,,
,,,,"Zhang, Q.","26",,,,,,,"Journal Of Cellular And Molecular Medicine","13","Interferon","524","Rutgers Cancer Institute of New Jersey","48","U.S. Food and Drug Administration","18",,,,,,
,,,,"Bernstock, J.D.","25",,,,,,,"Journal Of Virological Methods","13","Immunogenicity","521","Hannover Medical School","48","University of California","18",,,,,,
,,,,"Hong, J.W.","25",,,,,,,"Pharmacology And Therapeutics","13","Human Tissue","519","Duke University School of Medicine","47","Ben and Catherine Ivy Foundation","17",,,,,,
,,,,"Hu, J.","25",,,,,,,"Chinese Medical Journal","12","Mice, Inbred BALB C","517","The University of Sydney","47","Hyundai Motor America","17",,,,,,
,,,,"Johnston, R.N.","25",,,,,,,"Expert Review Of Neurotherapeutics","12","Measles Virus","516","Emory University","46","Hyundai Motor Group","17",,,,,,
,,,,"Kühnel, F.","25",,,,,,,"Expert Review Of Vaccines","12","Ovary Cancer","514","Merck &amp; Co., Inc.","46","Korea Science and Engineering Foundation","17",,,,,,
,,,,"Liang, J.","25",,,,,,,"Frontiers In Bioscience","12","Bevacizumab","513","Sylvester Comprehensive Cancer Center","46","Liaoning Revitalization Talents Program","17",,,,,,
,,,,"Nakamura, T.","25",,,,,,,"Molecular Biology","12","Transgene","512","Karolinska Institutet","46","Merck Sharp and Dohme","17",,,,,,
,,,,"Tagawa, M.","25",,,,,,,"Molecular Medicine Reports","12","Cyclophosphamide","508","Nanjing University","46","Narodowe Centrum Nauki","17",,,,,,
,,,,"Undefined","89",,,,,,,"Veterinary And Comparative Oncology","12","Malignant Neoplasm","507","Amgen Incorporated","45","Undefined","5450",,,,,,
