Scopus refine results values

"Your query : (TITLE-ABS-KEY(""checkpoint inhibit*"") AND DOCTYPE(re))"


Number of results : 18789

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Lopci, E.","15",,,,,,,"Genes","23","Cytokine","889","Université Libre de Bruxelles","74","Bayer Fund","27",,,,,,
,,,,"Marchetti, A.","15",,,,,,,"JCO Oncology Practice","23","Targeted Therapy","887","Shanghai Jiao Tong University","74","Department of Science and Technology of Jilin Province","27",,,,,,
,,,,"Michielin, O.","15",,,,,,,"Biodrugs","22","Stomach Cancer","878","Fred Hutchinson Cancer Center","74","Department of Science and Technology of Liaoning Province","27",,,,,,
,,,,"Neilan, T.G.","15",,,,,,,"Frontiers In Endocrinology","22","Clinical Feature","875","Barts and The London School of Medicine and Dentistry","73","Office of Research Infrastructure Programs, National Institutes of Health","27",,,,,,
,,,,"Plimack, E.R.","15",,,,,,,"Heliyon","22","Systemic Therapy","873","Shandong Cancer Hospital","73","Prostate Cancer Foundation","27",,,,,,
,,,,"Procopio, G.","15",,,,,,,"Immunology","22","Biomarkers","869","Università degli Studi di Messina","71","Shanghai Municipal Education Commission","27",,,,,,
,,,,"Psyrri, A.","15",,,,,,,"Journal Of Controlled Release","22","Cancer Recurrence","867","Universität Heidelberg","71","National Institute for Health Research","26",,,,,,
,,,,"Rosellini, M.","15",,,,,,,"Journal Of Hepatology","22","Combined Modality Therapy","866","Charles University","70","National Medical Research Council","26",,,,,,
,,,,"Scolyer, R.A.","15",,,,,,,"Journal Of Immunotherapy And Precision Oncology","22","Angiogenesis","854","University Hospitals Case Medical Center","70","Chugai Pharmaceutical","25",,,,,,
,,,,"Solinas, C.","15",,,,,,,"Acta Pharmaceutica Sinica B","21","Pneumonia","852","Qingdao University","70","Department of Science and Technology of Hubei Province","25",,,,,,
,,,,"Tarantino, P.","15",,,,,,,"American Society Of Clinical Oncology Educational Book American Society Of Clinical Oncology Annual Meeting","21","Checkpoint Inhibitors","851","Yale Cancer Center","70","Fonds Wetenschappelijk Onderzoek","25",,,,,,
,,,,"Weller, M.","15",,,,,,,"Chinese Journal Of Cancer Prevention And Treatment","21","Upregulation","850","Xiangya Hospital Central South University","70","Office of Extramural Research, National Institutes of Health","25",,,,,,
,,,,"Ahluwalia, M.S.","14",,,,,,,"Clinical And Experimental Metastasis","21","Transitional Cell Carcinoma","849","Université de Lausanne UNIL","69","Tabriz University of Medical Sciences","25",,,,,,
,,,,"Balko, J.M.","14",,,,,,,"Current Hematologic Malignancy Reports","21","Antibodies, Monoclonal","835","Baylor College of Medicine","69","V Foundation for Cancer Research","25",,,,,,
,,,,"Barlesi, F.","14",,,,,,,"Japanese Journal Of Cancer And Chemotherapy","21","Side Effect","830","Institut d'Investigacions Biomèdiques August Pi i Sunyer - IDIBAPS","69","Fundação de Amparo à Pesquisa do Estado de São Paulo","24",,,,,,
,,,,"Bilen, M.A.","14",,,,,,,"Theranostics","21","PD-L1","829","King's College London","69","Generalitat de Catalunya","24",,,,,,
,,,,"Choueiri, T.K.","14",,,,,,,"Cancer Gene Therapy","20","PD-1","823","University of Michigan Medical School","69","Ministry of Health of the People's Republic of China","24",,,,,,
,,,,"Cortellini, A.","14",,,,,,,"Expert Review Of Clinical Pharmacology","20","Sunitinib","821","Sun Yat-Sen University Cancer Center","69","National Major Science and Technology Projects of China","24",,,,,,
,,,,"Cui, J.","14",,,,,,,"Expert Review Of Molecular Diagnostics","20","Interleukin 2","818","Lanzhou University","68","Seventh Framework Programme","24",,,,,,
,,,,"Undefined","7",,,,,,,"Frontiers In Cardiovascular Medicine","20","Antineoplastic Combined Chemotherapy Protocols","814","Mayo Clinic in Jacksonville, Florida","67","Undefined","9883",,,,,,
