Scopus refine results values

"Your query : (TITLE-ABS-KEY(macrophag*) AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 1132

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Rahbarghazi, R.","4",,,,,,,"Journal Of Biomedical Science","2","Immunoregulation","51","Qom University of Medical Sciences and Health Services","7","King Saud University","1",,,,,,
,,,,"Rahbarizadeh, F.","4",,,,,,,"Journal Of Cell Communication And Signaling","2","Antiinflammatory Agent","50","Islamic Azad University, Kerman Branch","7","Korea Health Industry Development Institute","1",,,,,,
,,,,"Rahdar, A.","4",,,,,,,"Journal Of Cellular Biochemistry","2","Cell Interaction","50","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","7","Koç Üniversitesi Translasyonel Tıp Araştırma Merkezi","1",,,,,,
,,,,"Rahman, H.S.","4",,,,,,,"Journal Of Controlled Release","2","Exosomes","50","Federal Research Centre of Nutrition, Biotechnology and Food Safety","7","Liver and Gastrointestinal Diseases Research Center, Tabriz University of Medical Sciences","1",,,,,,
,,,,"Rashidi, M.","4",,,,,,,"Journal Of Cosmetic Dermatology","2","Homeostasis","50","Al-Ayen Iraqi University, AUIQ","7","Lorestan University of Medical Sciences","1",,,,,,
,,,,"Roshangar, L.","4",,,,,,,"Journal Of Diabetes And Metabolic Disorders","2","Hypoxia","50","Tehran Heart Center","7","Lundbeckfonden","1",,,,,,
,,,,"Sadeghi, M.","4",,,,,,,"Journal Of Molecular Neuroscience","2","M2 Macrophage","50","Pharmaceutical Sciences Research Center PSRC","7","Lunds Universitet","1",,,,,,
,,,,"Sadrabadi, A.E.","4",,,,,,,"Journal Of Receptors And Signal Transduction","2","Obesity","50","Research Center for Pharmaceutical Nanotechnology","7","MSDAVENIR","1",,,,,,
,,,,"Safarzadeh Kozani, P.","4",,,,,,,"Journal Of Tehran University Heart Center","2","Drug Targeting","49","Faculty of Pharmacy","7","Macquarie University","1",,,,,,
,,,,"Safarzadeh Kozani, P.","4",,,,,,,"Lab Medicine","2","Gamma Interferon Inducible Protein 10","49","Universal Scientific Education and Research Network USERN","6","Manitoba Health Research Council","1",,,,,,
,,,,"Safarzadeh, E.","4",,,,,,,"Medicinal Research Reviews","2","Immunity, Innate","48","Universal Scientific Education and Research Network USERN","6","Medical University of South Carolina","1",,,,,,
,,,,"Salehi, E.","4",,,,,,,"Metabolites","2","Inducible Nitric Oxide Synthase","48","Cairo University","6","Melanoma Research Alliance","1",,,,,,
,,,,"Sarkar, A.","4",,,,,,,"Molecular And Cellular Biochemistry","2","Interleukin 18","48","National Heart and Lung Institute","6","Merck","1",,,,,,
,,,,"Shabeeb, D.","4",,,,,,,"Molecular Medicine","2","Polarization","48","School of Medicine, Arak University of Medical Sciences","6","Merck KGaA","1",,,,,,
,,,,"Shabgah, A.G.","4",,,,,,,"Molecules","2","RANTES","48","University of Science and Technology of China","6","Merck Sharp and Dohme France","1",,,,,,
,,,,"Shahbazi, M.A.","4",,,,,,,"Oxidative Medicine And Cellular Longevity","2","Risk Factor","48","Karolinska Universitetssjukhuset","6","Meso Scale Diagnostics","1",,,,,,
,,,,"Shahrabi, S.","4",,,,,,,"Parasite Immunology","2","Toll Like Receptor 2","48","Monash University","6","Ministeriet Sundhed Forebyggelse","1",,,,,,
,,,,"Shotorbani, S.S.","4",,,,,,,"Polymers","2","Autoimmunity","47","Chulabhorn Royal Academy","6","Undefined","769",,,,,,
