Scopus refine results values

"Your query : (TITLE-ABS-KEY (immunotherap*) OR TITLE-ABS-KEY (""immuno engineering"") OR TITLE-ABS-KEY (""immunoengineering"") AND AFFILCOUNTRY(Iran) AND DOCTYPE(ar))"


Number of results : 1524

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Khorramdelazad, H.","7",,,,,,,"Acta Parasitologica","2","Mice, Inbred C57BL","63","North Khorasan University of Medical Sciences","9","Cancer Research UK","1",,,,,,
,,,,"Laukhtina, E.","7",,,,,,,"Acta Tropica","2","Antineoplastic Agents","62","University of Münster","8","Centro de Investigación Biomédica en Red sobre Enfermedades Neurodegenerativas","1",,,,,,
,,,,"Mobini, M.","7",,,,,,,"Advanced Materials","2","Lymphocyte Proliferation","62","Johns Hopkins University","8","China Scholarship Council","1",,,,,,
,,,,"Mohammadi, H.","7",,,,,,,"Aims Mathematics","2","Adoptive Immunotherapy","61","Centre Hospitalier de L'Université de Montréal","8","Chinese Academy of Sciences","1",,,,,,
,,,,"Mohammadi, M.","7",,,,,,,"Archives Of Clinical Infectious Diseases","2","Cellular Immunity","61","Sina Hospital","8","Chinese Center for Disease Control and Prevention","1",,,,,,
,,,,"Mostafaei, H.","7",,,,,,,"Archives Of Medical Research","2","Drug Delivery System","61","Università degli Studi di Messina","8","Comisión Nacional de Investigación Científica y Tecnológica","1",,,,,,
,,,,"Movahedi, M.","7",,,,,,,"Archives Of Medical Science","2","Antibodies, Monoclonal","60","UT Southwestern Medical Center","8","Congressionally Directed Medical Research Programs","1",,,,,,
,,,,"Pakravan, N.","7",,,,,,,"Archives Of Razi Institute","2","Programmed Death 1 Receptor","60","Alma Mater Studiorum Università di Bologna","8","Connecticut Institute for the Brain and Cognitive Sciences","1",,,,,,
,,,,"Pradere, B.","7",,,,,,,"Archives Of Virology","2","Interleukin 6","59","Aja University of Medical Sciences","8","DOD Prostate Cancer Research Program","1",,,,,,
,,,,"Quhal, F.","7",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","2","Metastasis","59","SBUMS Cellular and Molecular Biology Research Center","8","Department of Education and Training","1",,,,,,
,,,,"Rafati, S.","7",,,,,,,"Biochimica Et Biophysica Acta General Subjects","2","Single Chain Fragment Variable Antibody","59","Gastrointestinal Cancer Research Center MAZUMS","8","Deutscher Akademischer Austauschdienst","1",,,,,,
,,,,"Rasooli, I.","7",,,,,,,"Biomed Research International","2","Cell Differentiation","58","Cell – Based Therapies Research Center","8","Deutsches Zentrum für Infektionsforschung","1",,,,,,
,,,,"Safarpour, H.","7",,,,,,,"Biomedicines","2","Immunoglobulin E","58","Ali Asghar Children Hospital","8","Division of Molecular and Cellular Biosciences","1",,,,,,
,,,,"Shahabi, S.","7",,,,,,,"Cell Stress And Chaperones","2","Treatment Response","58","Firoozgar General Hospital","8","Dookie Campus, University of Melbourne","1",,,,,,
,,,,"Shariat, S.F.","7",,,,,,,"Cells","2","Molecular Docking","57","Nuclear Medicine Research Center","8","Else Kröner-Fresenius-Stiftung","1",,,,,,
,,,,"Shaygannejad, V.","7",,,,,,,"Clinical And Experimental Medicine","2","Survival Rate","57","School of Paramedical Sciences","8","European Academy of Dermatology and Venereology","1",,,,,,
,,,,"Sheikhi, A.","7",,,,,,,"Clinical Cancer Research","2","C57BL Mouse","56","IUMS Immunology Research Center","8","European Cooperation in Science and Technology","1",,,,,,
,,,,"Varasteh, A.","7",,,,,,,"Computational Biology And Chemistry","2","Computer Model","56","Iranian Center for Evidence-Based Medicine","8","F. Hoffmann-La Roche","1",,,,,,
,,,,"Varasteh, A.R.","7",,,,,,,"Current Drug Targets","2","Humoral Immunity","56","Faculty of Pharmacy","8","Faculty of Business and Economics, University of Melbourne","1",,,,,,
,,,,"Vinh-Hung, V.","7",,,,,,,"Current Molecular Medicine","2","Nanoparticles","56","International Geriatric Radiotherapy Group","7","Undefined","765",,,,,,
