Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Cancer Vaccin*""))"


Number of results : 28218

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Weiner, D.B.","37",,,,,,,"Small","37","Advanced Cancer","1321","Shahid Beheshti University of Medical Sciences","88","Tabriz University of Medical Sciences","29",,,,,,
,,,,"Dillman, R.O.","36",,,,,,,"Trends In Immunology","37","Phase 2 Clinical Trial (topic)","1320","University of Washington School of Medicine","88","Department of Science and Technology, Ministry of Science and Technology, India","28",,,,,,
,,,,"Houghton, A.N.","36",,,,,,,"Breast Cancer Research And Treatment","36","Combined Modality Therapy","1318","UniversitatsSpital Zurich","87","Eli Lilly and Company","28",,,,,,
,,,,"Nishida, S.","36",,,,,,,"Experimental Oncology","36","Nanoparticle","1309","McMaster University","87","MedImmune","28",,,,,,
,,,,"Overwijk, W.W.","36",,,,,,,"Gan To Kagaku Ryoho Cancer Chemotherapy","36","Major Histocompatibility Antigen Class 1","1296","Air Force Medical University","87","Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","28",,,,,,
,,,,"Rezaei, N.","36",,,,,,,"Oncologist","36","Cytokine Release","1294","USC Norris Comprehensive Cancer Center","85","American Society of Clinical Oncology","27",,,,,,
,,,,"Allison, J.P.","35",,,,,,,"Cancer Discovery","35","Antigen Specificity","1273","University College London","85","Indian Council of Medical Research","27",,,,,,
,,,,"Avigan, D.","35",,,,,,,"Cancer Immunity","35","Enzyme Linked Immunosorbent Assay","1272","Massachusetts Institute of Technology","85","Johnson and Johnson","27",,,,,,
,,,,"De Vries, I.J.M.","35",,,,,,,"Journal Of Gene Medicine","35","Immunological Tolerance","1261","National Cancer Institute at Frederick","85","Mayo Clinic","27",,,,,,
,,,,"Ferrone, S.","35",,,,,,,"Neuro Oncology","35","Progression Free Survival","1259","Moores Cancer Center","85","Novo Nordisk Fonden","27",,,,,,
,,,,"Keilholz, U.","35",,,,,,,"Angewandte Chemie International Edition","34","Bevacizumab","1245","The Ohio State University","84","Tianjin Municipal Science and Technology Bureau","27",,,,,,
,,,,"Kiessling, R.","35",,,,,,,"Bioconjugate Chemistry","34","Glioblastoma","1245","Northwestern University","84","Agencia Nacional de Promoción Científica y Tecnológica","26",,,,,,
,,,,"Odunsi, K.","35",,,,,,,"Biomaterials Science","34","Paclitaxel","1232","Wayne State University","84","Collaborative Innovation Center of Suzhou Nano Science and Technology","26",,,,,,
,,,,"Subjeck, J.R.","35",,,,,,,"Biomed Research International","34","Tumor Vaccine","1232","Keck School of Medicine of USC","84","Department of Science and Technology of Hunan Province","26",,,,,,
,,,,"Coulie, P.G.","34",,,,,,,"European Urology","34","Immunosuppressive Treatment","1231","Cedars-Sinai Medical Center","84","Sanofi","26",,,,,,
,,,,"Czerniecki, B.J.","34",,,,,,,"Journal Of Nanobiotechnology","34","Clinical Trial (topic)","1223","Consiglio Nazionale delle Ricerche","84","Shanghai Municipal Education Commission","26",,,,,,
,,,,"Kunz, H.","34",,,,,,,"Molecular Cancer Therapeutics","34","Cancer Cell","1221","The Cima Universidad de Navarra","83","University of Pittsburgh","26",,,,,,
,,,,"Liu, B.","34",,,,,,,"Nano Letters","34","Drug Tolerability","1213","BCM Center for Cell and Gene Therapy","82","University of Texas System","26",,,,,,
,,,,"Mine, T.","34",,,,,,,"Acta Biomaterialia","33","Phase 1 Clinical Trial (topic)","1202","UT Southwestern Medical Center","82","Auris Health","25",,,,,,
,,,,"Salazar, A.M.","34",,,,,,,"International Immunology","33","Malignant Neoplasm","1200","Barbara Ann Karmanos Cancer Institute","82","Biotechnology and Biological Sciences Research Council","25",,,,,,
,,,,"Undefined","348",,,,,,,"Nature Reviews Immunology","33","Cisplatin","1197","University of Miami Leonard M. Miller School of Medicine","81","Undefined","16085",,,,,,
