Scopus refine results values

"Your query : (PUBYEAR > 1 AND ( LIMIT-TO ( SUBJAREA,""MEDI"" ) OR LIMIT-TO ( SUBJAREA,""BIOC"" ) OR LIMIT-TO ( SUBJAREA,""IMMU"" ) OR LIMIT-TO ( SUBJAREA,""PHAR"" ) OR LIMIT-TO ( SUBJAREA,""AGRI"" ) OR LIMIT-TO ( SUBJAREA,""NEUR"" ) ) )"


Number of results : 45941296

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"1902","11101","Baba, H.","1448",,,,,,,"Orvosi Hetilap","28838","Depression","507182","Radboud University Medical Center","75070","Bristol-Myers Squibb","24426","Mali","5433",,,,
,,"1901","11109","Feldman, S.R.","1447",,,,,,,"Journal Of Clinical Oncology","28692","Drug Therapy","506979","Leids Universitair Medisch Centrum","75050","Office of Science","24234","Guatemala","5403",,,,
,,"1900","10550","Califf, R.M.","1446",,,,,,,"Journal Of Neurochemistry","28503","Nucleotide Sequence","505661","University Medical Center Utrecht","74915","British Heart Foundation","24044","Yemen","5087",,,,
,,"1899","10492","McKee, M.","1446",,,,,,,"Clinical Infectious Diseases","28355","Obesity","495298","Göteborgs Universitet","74877","Natural Science Foundation of Beijing Municipality","23825","Papua New Guinea","4892",,,,
,,"1898","10828","Lüscher, T.F.","1443",,,,,,,"Neurosurgery","28323","Glucose","493365","Uppsala Universitet","74591","Howard Hughes Medical Institute","23808","Gambia","4609",,,,
,,"1897","10617","Sørensen, H.T.","1437",,,,,,,"Vaccine","28318","Amino Acid Sequence","492866","Boston Children's Hospital","74364","Fundação de Amparo à Pesquisa do Estado de Minas Gerais","23663","Myanmar","4522",,,,
,,"1896","10270","Grobbee, D.E.","1436",,,,,,,"Fertility And Sterility","28272","Isolation And Purification","488894","University of Texas Health Science Center at Houston","74134","Associazione Italiana per la Ricerca sul Cancro","23577","Albania","4474",,,,
,,"1895","9588","Krumholz, H.M.","1432",,,,,,,"Sensors Switzerland","28213","Escherichia Coli","486737","University of Illinois at Chicago","73898","National Research Foundation","23450","Mongolia","4439",,,,
,,"1894","9507","Berk, M.","1429",,,,,,,"Transplantation","28115","Magnetic Resonance Imaging","485842","Duke University","73755","European Social Fund","23426","Paraguay","4250",,,,
,,"1893","8993","Hu, F.B.","1428",,,,,,,"Virology","28105","Practice Guideline","481166","Shanghai Jiao Tong University School of Medicine","73357","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","23363","Democratic Republic Congo","4216",,,,
,,"1892","9057","Boffetta, P.","1422",,,,,,,"Chemical And Pharmaceutical Bulletin","28035","Gene Mutation","472545","Universitetet i Oslo","73314","King Saud University","23302","Laos","4069",,,,
,,"1891","7912","Tufik, S.","1419",,,,,,,"MMW Fortschritte Der Medizin","27895","Postoperative Complication","471259","Albert Einstein College of Medicine","73051","Ministry of Education, Science and Technology","23298","Namibia","4035",,,,
,,"1890","8530","Thiele, H.","1416",,,,,,,"British Journal Of Surgery","27889","Drug Safety","467572","The University of Utah","72945","Austrian Science Fund","22821","Gabon","4019",,,,
,,"1889","7370","Cruse, K.","1414",,,,,,,"American Journal Of Roentgenology","27837","Mutation","466523","National University of Singapore","72834","Indian Council of Medical Research","22364","Brunei Darussalam","3505",,,,
,,"1888","7678","McClements, D.J.","1414",,,,,,,"International Journal Of Cancer","27835","Central Nervous System","463304","Rijksuniversiteit Groningen","72781","Research to Prevent Blindness","22347","Grenada","3430",,,,
,,"1887","7107","Locatelli, F.","1412",,,,,,,"Water Switzerland","27793","DNA","462365","University of Oxford Medical Sciences Division","72665","Eli Lilly and Company","22209","Moldova","3395",,,,
,,"1886","6026","Khaw, K.T.","1411",,,,,,,"European Journal Of Biochemistry","27547","Dose Response","458097","Ministry of Agriculture of the People's Republic of China","72483","Agriculture Research System of China","21946","Togo","3257",,,,
,,"1885","6347","Smith, G.D.","1411",,,,,,,"International Journal Of Radiation Oncology Biology Physics","27471","Western Blotting","456727","Case Western Reserve University","72464","Medical Research Council Canada","21275","Fiji","3065",,,,
,,"1884","6180","Chrousos, G.P.","1410",,,,,,,"Anesthesiology","27421","Psychology","454086","Shanghai Jiao Tong University","72331","Boehringer Ingelheim","20974","New Caledonia","3056",,,,
,,"1883","5537","Talley, N.J.","1408",,,,,,,"British Journal Of Cancer","27193","In Vivo Study","453903","Pennsylvania State University","72273","Narodowe Centrum Nauki","20956","Dominican Republic","3026",,,,
,,"1882","5223","Martin, N.G.","1407",,,,,,,"British Journal Of Pharmacology","27105","Hospitalization","449339","Wageningen University &amp; Research","72166","National Aeronautics and Space Administration","20932","Mauritius","3024",,,,
,,"1881","4974","Müller, E.","1406",,,,,,,"Neuroscience","27047","Molecular Sequence Data","447928","Universiteit Gent","71676","Agencia Nacional de Promoción Científica y Tecnológica","20807","Niger","3011",,,,
,,"1880","4740","Kudo, M.","1403",,,,,,,"Biophysical Journal","26893","Differential Diagnosis","446971","Klinikum der Universität München","71461","Generalitat de Catalunya","20783","Montenegro","2979",,,,
,,"1879","4543","Shields, J.A.","1403",,,,,,,"Journal Of Neurosurgery","26743","Neoplasms","446412","Harvard University","71238","Medtronic","20755","Kyrgyzstan","2928",,,,
,,"1878","4272","Tubbs, R.S.","1400",,,,,,,"Oncotarget","26715","Genotype","443569","University of Iowa","71124","Royal Society","20491","Afghanistan","2894",,,,
,,"1877","4379","Lorenz, J.","1398",,,,,,,"Clinical Chemistry","26697","Time","440831","Harvard T.H. Chan School of Public Health","70473","Grantová Agentura České Republiky","20405","Monaco","2885",,,,
,,"1876","4063","Penning, T.M.","1397",,,,,,,"South African Medical Journal","26432","Upregulation","437587","The University of Arizona","70228","Fogarty International Center","20281","Libya","2813",,,,
,,"1875","3622","Mont, M.A.","1396",,,,,,,"Journal Of Cell Biology","26422","Kinetics","435539","University of California, Irvine","70063","Medicinska Forskningsrådet","20077","Sierra Leone","2742",,,,
,,"1874","3644","Kario, K.","1395",,,,,,,"American Journal Of Psychiatry","26355","Cells, Cultured","434384","UT Southwestern Medical School","69908","Novo Nordisk Fonden","19938","Honduras","2659",,,,
,,"1873","3389","Leon, M.B.","1391",,,,,,,"Minerva Medica","26292","Cross-Sectional Studies","431589","Huazhong University of Science and Technology","69217","Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro","19869","Kiribati","2366",,,,
,,"1872","3638","Sheikh, A.","1391",,,,,,,"Experientia","26249","Protein Function","428799","Université Paris-Saclay","69199","Science and Engineering Research Board","19706","Barbados","2312",,,,
,,"1871","3809","Kmietowicz, Z.","1390",,,,,,,"Biomed Research International","26232","Sex Difference","428403","Keck School of Medicine of USC","69181","Ministry of Agriculture of the People's Republic of China","19241","French Polynesia","2173",,,,
,,"1870","3451","Camargo, C.A.","1383",,,,,,,"British Journal Of Haematology","26182","Classification","427560","Western University","68756","Economic and Social Research Council","19068","Libyan Arab Jamahiriya","2150",,,,
,,"1869","3526","Omata, M.","1378",,,,,,,"Modern Healthcare","26144","Biological Marker","421952","The University of Western Australia","68550","Gilead Sciences","18997","Nicaragua","2095",,,,
,,"1868","3264","Kaye, A.D.","1374",,,,,,,"Frontiers In Pharmacology","26062","Cell Differentiation","419777","University of Miami Leonard M. Miller School of Medicine","68481","Johnson and Johnson","18718","Guinea","1934",,,,
,,"1867","3103","Undefined","1282692",,,,,,,"Undefined","2702","Oral Drug Administration","417585","Università degli Studi di Torino","68435","Undefined","35491710","Undefined","7886772",,,,
