Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")) AND DOCTYPE(re))"


Number of results : 49758

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Cooper, D.K.C.","19",,,,,,,"Acta Haematologica Polonica","58","Multiple Myeloma","1859","Cancer Research UK","127","Council of Scientific and Industrial Research, India","37","Angola","1",,,,
,,,,"Einsele, H.","19",,,,,,,"Oncology Williston Park N Y","58","Tumor Necrosis Factor Alpha","1857","Cedars-Sinai Medical Center","127","Natural Science Foundation of Zhejiang Province","37","Antigua and Barbuda","1",,,,
,,,,"Herbst, R.S.","19",,,,,,,"Current Molecular Medicine","57","Epidermal Growth Factor Receptor 2","1853","West China School of Medicine/West China Hospital of Sichuan University","127","Austrian Science Fund","36","Aruba","1",,,,
,,,,"Mohty, M.","19",,,,,,,"Gan To Kagaku Ryoho Cancer Chemotherapy","57","Drug Approval","1847","Chinese Academy of Sciences","126","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","36","Bahamas","1",,,,
,,,,"Oyen, W.J.G.","19",,,,,,,"Journal For Immunotherapy Of Cancer","57","Advanced Cancer","1846","The University of Queensland","125","Centre National de la Recherche Scientifique","36","Barbados","1",,,,
,,,,"Sieper, J.","19",,,,,,,"Trends In Molecular Medicine","57","Lymphoma","1846","Merck &amp; Co., Inc.","124","Narodowe Centrum Nauki","36","Benin","1",,,,
,,,,"Sondel, P.M.","19",,,,,,,"Biomed Research International","56","Programmed Death 1 Ligand 1","1844","University of Birmingham","124","National Major Science and Technology Projects of China","36","Bolivia","1",,,,
,,,,"Sonneveld, P.","19",,,,,,,"Biomolecules","56","Interleukin 6","1838","Universitair Medisch Centrum Groningen","123","National Research Foundation","36","Brunei Darussalam","1",,,,
,,,,"Vatrella, A.","19",,,,,,,"Lancet","55","Drug Delivery System","1826","University of Oxford Medical Sciences Division","122","Science and Engineering Research Board","36","Burkina Faso","1",,,,
,,,,"Zitvogel, L.","19",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","54","Gemcitabine","1825","Roswell Park Cancer Institute","122","Allergan","35","Central African Republic","1",,,,
,,,,"Abdel-Rahman, O.","18",,,,,,,"Clinical And Experimental Immunology","54","Vasculotropin","1825","Fudan University","121","Juvenile Diabetes Research Foundation International","35","Chad","1",,,,
,,,,"Bagnasco, D.","18",,,,,,,"Transplantation","54","Erlotinib","1823","Charles University","121","Shire","35","Democratic Republic Congo","1",,,,
,,,,"Buske, C.","18",,,,,,,"Cellular And Molecular Life Sciences","53","Rash","1814","NYU Grossman School of Medicine","121","Department of Education and Training","34","Dominica","1",,,,
,,,,"Cascinu, S.","18",,,,,,,"Pediatric Drugs","53","Disease Course","1810","University of Wisconsin School of Medicine and Public Health","121","Natural Science Foundation of Beijing Municipality","34","Dominican Republic","1",,,,
,,,,"Chiricozzi, A.","18",,,,,,,"Progress In Clinical And Biological Research","53","Chemistry","1768","Oregon Health &amp; Science University","120","Russian Science Foundation","34","Gambia","1",,,,
,,,,"Colombel, J.F.","18",,,,,,,"Annual Review Of Immunology","52","Cancer Patient","1761","Technische Universität München","120","Astellas Pharma US","33","Germany (Democratic Republic, DDR)","1",,,,
,,,,"Diehl, V.","18",,,,,,,"Blood Reviews","52","Cytotoxic T Lymphocyte Antigen 4","1755","Universitat Autònoma de Barcelona","120","CSL Behring","33","Guadeloupe","1",,,,
,,,,"Esposito, S.","18",,,,,,,"Cancer Investigation","52","Immunosuppressive Agents","1748","Vanderbilt University Medical Center","120","China Scholarship Council","33","Guatemala","1",,,,
,,,,"Ferrara, N.","18",,,,,,,"Advances In Therapy","51","Mortality","1734","University of Alberta","120","Natural Sciences and Engineering Research Council of Canada","33","Guinea-Bissau","1",,,,
,,,,"Gavriatopoulou, M.","18",,,,,,,"Anti Cancer Drugs","51","Controlled Study","1731","Thomas Jefferson University","118","Breast Cancer Research Foundation","32","Liberia","1",,,,
,,,,"Gershwin, M.E.","18",,,,,,,"Biopharm International","51","Protein Tyrosine Kinase Inhibitor","1731","Barts and The London School of Medicine and Dentistry","118","Chugai Pharmaceutical","32","Macedonia","1",,,,
,,,,"Girolomoni, G.","18",,,,,,,"Bone Marrow Transplantation","51","Tumor Necrosis Factor","1727","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","116","National Institute of Biomedical Imaging and Bioengineering","32","Madagascar","1",,,,
,,,,"Grandis, J.R.","18",,,,,,,"Chinese Journal Of New Drugs","51","Crohn Disease","1720","Food and Drug Administration","116","U.S. Army","32","Martinique","1",,,,
,,,,"Undefined","116",,,,,,,"Frontiers In Medicine","51","Immunohistochemistry","1717","Western University","116","Undefined","35592","Undefined","1917",,,,
