Scopus refine results values

"Your query : (PUBYEAR > 1 AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 52016

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"de la Guardia, M.","67",,,,,,,"Cell Journal","55","Plant Extract","853","University of Toronto","256","Bu-Ali Sina University","31","Congo","6",,,,
,,,,"Akhondzadeh, S.","66",,,,,,,"Dermatologic Therapy","55","Depression","848","Biotechnology Research Center,Tabriz","253","China Scholarship Council","31","Democratic Republic Congo","6",,,,
,,,,"Soleimani, M.","66",,,,,,,"European Journal Of Medicinal Chemistry","55","Preferred Reporting Items For Systematic Reviews And Meta-Analyses","841","Pharmaceutical Sciences Research Center, Kermanshah University of Medical Sciences","252","Institute for Advanced Studies in Basic Sciences","31","Fiji","6",,,,
,,,,"Aschner, M.","65",,,,,,,"Frontiers In Public Health","55","Multiple Sclerosis","827","Neurosciences Research Center","249","Ministero dell’Istruzione, dell’Università e della Ricerca","31","Malawi","6",,,,
,,,,"Movahedpour, A.","65",,,,,,,"IUBMB Life","55","Clinical Outcome","815","Shahrekord University","248","Universiti Malaysia Terengganu","31","Seychelles","6",,,,
,,,,"Taghdisi, S.M.","65",,,,,,,"Chemosphere","54","Mesenchymal Stem Cell","810","IUMS Health Management and Economics Research Center","248","U.S. Department of Agriculture","30","Dominica","5",,,,
,,,,"Asadi-Pooya, A.A.","64",,,,,,,"Iranian Journal Of Pediatrics","54","Lung Cancer","809","National Research Institute of Tuberculosis and Lung Disease Tehran","243","University of Social Welfare and Rehabilitation Sciences","30","Moldova","5",,,,
,,,,"Heshmati, J.","64",,,,,,,"Food Chemistry","53","Immunoglobulin Enhancer Binding Protein","803","Semnan University","243","Comunidad de Madrid","29","Namibia","5",,,,
,,,,"Jayedi, A.","64",,,,,,,"Frontiers In Bioengineering And Biotechnology","53","Cancer Chemotherapy","796","Yasuj University of Medical Sciences","242","H2020 Marie Skłodowska-Curie Actions","29","Cote d'Ivoire","4",,,,
,,,,"Mirshafiey, A.","64",,,,,,,"Tanaffos","53","Cytotoxicity","784","Nanotechnology Research Center","238","Neuroscience Research Center, Shahid Beheshti University of Medical Sciences","29","Gabon","4",,,,
,,,,"Moradi, S.","64",,,,,,,"Cells","52","Dietary Supplement","779","Institute For Future Studies in Health, Kerman University of Medical Sciences","237","Rafsanjan University of Medical Sciences","29","Myanmar","4",,,,
,,,,"Panahi, Y.","64",,,,,,,"Infectious Disorders Drug Targets","52","Cancer Immunotherapy","773","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","235","Fasa University of Medical Sciences","28","Reunion","4",,,,
,,,,"Pourmadadi, M.","64",,,,,,,"International Journal Of Environmental Science And Technology","52","Prostate Cancer","769","Sabzevar University of Medical Sciences","233","Fundamental Research Funds for the Central Universities","28","Antigua and Barbuda","3",,,,
,,,,"Salehi-Abargouei, A.","64",,,,,,,"Neurosurgical Review","52","Major Clinical Study","768","Monash University","232","Gonabad University of Medical Sciences","28","Belize","3",,,,
,,,,"Sureda, A.","64",,,,,,,"Anesthesiology And Pain Medicine","51","Down Regulation","767","National Institute for Genetic Engineering and Biotechnology Iran","231","Ministerstvo Školství, Mládeže a Tělovýchovy","28","Laos","3",,,,
,,,,"Abdi, F.","63",,,,,,,"Cell Biology International","51","Glucose","766","Tehran Heart Center","231","Ministry of Finance","28","Liberia","3",,,,
,,,,"Laukhtina, E.","63",,,,,,,"Evidence Based Complementary And Alternative Medicine","51","Cell Migration","757","University of Kashan","230","National Institute of Diabetes and Digestive and Kidney Diseases","28","Libyan Arab Jamahiriya","3",,,,
,,,,"Reiner, Ž.","63",,,,,,,"Iranian Journal Of Pharmaceutical Research","51","Data Extraction","757","Faculty of Nutrition and Food Sciences","230","Razi University","28","Maldives","3",,,,
,,,,"Yousefifard, M.","63",,,,,,,"Journal Of Gastrointestinal Cancer","51","Tumor Marker","752","Massachusetts General Hospital","228","Zahedan University of Medical Sciences","28","Monaco","3",,,,
,,,,"Abdolghaffari, A.H.","62",,,,,,,"Archives Of Academic Emergency Medicine","50","Dietary Supplements","749","Islamic Azad University, Isfahan Branch","221","National Institute of Neurological Disorders and Stroke","27","Angola","2",,,,
,,,,"Ghavami, S.","62",,,,,,,"European Polymer Journal","50","Wound Healing","748","Tabriz University of Medical Science, Aging Research Institute","221","Russian Foundation for Basic Research","27","Anguilla","2",,,,
,,,,"Habibi, M.A.","62",,,,,,,"Advances In Nutrition","49","Drug Resistance","736","Islamic Azad University, Central Tehran Branch","219","School of Medicine, Shahid Beheshti University of Medical Sciences","27","Bahamas","2",,,,
,,,,"Jouyban, A.","62",,,,,,,"Biomolecules","49","Innate Immunity","734","Infectious and Tropical Diseases Research Center","219","Shahid Sadoughi University of Medical Sciences","27","Burundi","2",,,,
,,,,"Rezapour, A.","62",,,,,,,"Biotechnology Advances","49","Sensitivity And Specificity","731","Pharmaceutical Analysis Research Center","218","Indian Council of Medical Research","26","Cape Verde","2",,,,
,,,,"Undefined","1",,,,,,,"Frontiers In Endocrinology","49","Embase","730","Maragheh University of Medical Sciences","214","Undefined","36714","Central African Republic","2",,,,
